product_id,sku,product_name,category,subcategory,brand,unit_price,cost_price
897,2I61C0F2,Nimbus Sports Fitness 897,Sports,Fitness,Nimbus,135.04000000000002,74.59
898,FCTB7APE,Vertex Beauty Makeup 898,Beauty,Makeup,Vertex,94.41,60.62
899,94BPG1N5,Nimbus Books Comics 899,Books,Comics,Nimbus,88.89,54.52
900,2MGY5I28,Echo Toys Puzzles 900,Toys,Puzzles,Echo,123.27,83.3
901,VMR120MF,ZenX Electronics Mobile 901,Electronics,Mobile,ZenX,103.7,54.77
902,CYSNFEJB,Nova Toys STEM 902,Toys,STEM,Nova,149.03,88.41
903,FKIWNWS5,Echo Electronics Audio 903,Electronics,Audio,Echo,164.26999999999998,101.83
904,SEUZR5A8,ZenX Fashion Womens 904,Fashion,Womens,ZenX,94.64,57.24
905,R6LMH9IF,Vertex Sports Team Sports 905,Sports,Team Sports,Vertex,94.31,63.12
906,OS92AFL8,Luna Beauty Fragrance 906,Beauty,Fragrance,Luna,141.51,86.66
907,CJJDXL76,Orion Electronics Laptop 907,Electronics,Laptop,Orion,211.75,120.97
908,XPGZUDPI,Nova Home Decor 908,Home,Decor,Nova,101.1,73.43
909,OPP46F3S,ZenX Electronics Camera 909,Electronics,Camera,ZenX,91.49000000000001,60.33
910,IEJIJOXJ,Pulse Beauty Haircare 910,Beauty,Haircare,Pulse,96.61,53.49
911,1TWE4IJF,Aurora Beauty Makeup 911,Beauty,Makeup,Aurora,47.37,25.28
912,WUTAI6OR,Nova Home Storage 912,Home,Storage,Nova,131.91,85.95
913,4BDCJTLY,Aurora Home Furniture 913,Home,Furniture,Aurora,147.41,101.61
914,GIGZ7VGS,ZenX Electronics Laptop 914,Electronics,Laptop,ZenX,161.65,94.02
915,ID573VCU,ZenX Home Bedding 915,Home,Bedding,ZenX,128.61,82.19
916,9SF31Q8U,Acme Fashion Mens 916,Fashion,Mens,Acme,79.6,55.39
917,EUCI9WLZ,Vertex Fashion Shoes 917,Fashion,Shoes,Vertex,162.24,114.73
918,JZZAKOD6,Aurora Home Decor 918,Home,Decor,Aurora,89.71000000000001,70.13
919,MPL91J3J,Aurora Electronics Mobile 919,Electronics,Mobile,Aurora,109.62,64.11
920,SD46U23P,Aurora Electronics Laptop 920,Electronics,Laptop,Aurora,98.52000000000001,70.86
921,HS4LK2PO,Luna Home Bedding 921,Home,Bedding,Luna,284.78,148.33
922,OF3KX19X,Vertex Electronics Laptop 922,Electronics,Laptop,Vertex,90.83,71.79
923,QW0SY2YH,Nova Books Academic 923,Books,Academic,Nova,189.5,133.81
924,M44KWF3U,Pulse Sports Fitness 924,Sports,Fitness,Pulse,71.17,42.2
925,TOD4EYA1,Echo Beauty Skincare 925,Beauty,Skincare,Echo,78.25,47.29
926,2ZLPM0MW,Acme Electronics Mobile 926,Electronics,Mobile,Acme,106.83,75.72
927,LDL8D4V0,Nova Toys Puzzles 927,Toys,Puzzles,Nova,99.39,69.24
928,3IPJ4BHV,Orion Electronics Camera 928,Electronics,Camera,Orion,90.95,50.59
929,GBL6B56N,Nimbus Books Fiction 929,Books,Fiction,Nimbus,167.98000000000002,134.24
930,Q5J109H4,Acme Toys Puzzles 930,Toys,Puzzles,Acme,216.77,135.3
931,QFGY4RX3,Vertex Fashion Shoes 931,Fashion,Shoes,Vertex,87.13,47.34
932,JF3V9T64,Aurora Home Bedding 932,Home,Bedding,Aurora,183.64,122.19
933,5F0MIXB7,Orion Sports Fitness 933,Sports,Fitness,Orion,180.09,115.2
934,YMHQZMDB,Aurora Home Decor 934,Home,Decor,Aurora,85.2,56.61
935,RMU1UQIU,Vertex Home Kitchen 935,Home,Kitchen,Vertex,217.31,129.86
936,K6F7AMP5,Orion Toys STEM 936,Toys,STEM,Orion,87.03,64.82
937,0DSKCJPR,Orion Books Comics 937,Books,Comics,Orion,43.13,30.31
938,ZTMSG993,Vertex Fashion Womens 938,Fashion,Womens,Vertex,61.4,36.13
939,KDI844L5,Aurora Fashion Womens 939,Fashion,Womens,Aurora,71.1,44.48
940,JO3TXLNG,Nova Sports Fitness 940,Sports,Fitness,Nova,108.64,76.67
941,I652JWGP,Luna Toys Board Games 941,Toys,Board Games,Luna,83.39,52.98
942,MVKXF54M,Pulse Beauty Fragrance 942,Beauty,Fragrance,Pulse,131.65,78.77
943,GT5YPQFL,Pulse Sports Cycling 943,Sports,Cycling,Pulse,97.0,68.89
944,FGRNNM3N,Echo Books Fiction 944,Books,Fiction,Echo,147.24,77.94
945,QPEGOL5Z,Pulse Fashion Accessories 945,Fashion,Accessories,Pulse,144.56,98.73
946,28DJHQ8F,Luna Toys Board Games 946,Toys,Board Games,Luna,89.08,64.27
947,PXF425L0,Nimbus Books Academic 947,Books,Academic,Nimbus,142.74,84.96
948,O8DECEL8,Acme Home Bedding 948,Home,Bedding,Acme,104.83,56.14
949,E7PSDM8Y,Pulse Books Fiction 949,Books,Fiction,Pulse,147.92000000000002,85.92
950,DWH928PV,Acme Home Furniture 950,Home,Furniture,Acme,89.08,58.35
951,QWTMU7X4,Nova Home Bedding 951,Home,Bedding,Nova,83.86,52.35
952,A2JDNI9T,Nova Books Non-Fiction 952,Books,Non-Fiction,Nova,137.20999999999998,83.32
953,9WM94RQR,Pulse Toys Board Games 953,Toys,Board Games,Pulse,112.56,62.87
954,PZJ4OL2D,Acme Sports Team Sports 954,Sports,Team Sports,Acme,79.32,43.2
955,K6IG94JO,Aurora Toys Action Figures 955,Toys,Action Figures,Aurora,52.14,38.18
956,48JXKWF4,Pulse Fashion Mens 956,Fashion,Mens,Pulse,106.75,62.0
957,G3INV5IC,Luna Beauty Makeup 957,Beauty,Makeup,Luna,141.38,97.41
958,AC47YDEX,Luna Home Storage 958,Home,Storage,Luna,70.8,40.11
959,STGAS3PF,Nimbus Fashion Womens 959,Fashion,Womens,Nimbus,86.14,47.39
960,SUVFASEN,Orion Electronics Camera 960,Electronics,Camera,Orion,49.88,30.15
961,RFNS5JAE,Nova Electronics Camera 961,Electronics,Camera,Nova,120.26,83.03
962,B3N8I6KE,Pulse Toys Action Figures 962,Toys,Action Figures,Pulse,83.67,50.28
963,5WJCW15C,Vertex Home Furniture 963,Home,Furniture,Vertex,134.67000000000002,74.1
964,7OIVQKBL,Acme Electronics Audio 964,Electronics,Audio,Acme,93.63,47.13
965,TW9D69K2,Echo Toys Puzzles 965,Toys,Puzzles,Echo,97.03999999999999,65.18
966,SB7HEH53,Pulse Books Academic 966,Books,Academic,Pulse,100.58,73.2
967,NL1IAG3M,Vertex Home Furniture 967,Home,Furniture,Vertex,147.29,78.89
968,LXT4J28L,Luna Fashion Accessories 968,Fashion,Accessories,Luna,36.989999999999995,23.86
969,Z1W562WJ,Vertex Home Bedding 969,Home,Bedding,Vertex,124.14,64.87
970,TWWHKDGQ,Echo Books Fiction 970,Books,Fiction,Echo,123.04,68.73
971,NJEV9JO4,Echo Toys Puzzles 971,Toys,Puzzles,Echo,160.29000000000002,88.42
972,4Y1JVWZN,Luna Toys Action Figures 972,Toys,Action Figures,Luna,164.82999999999998,90.44
973,S73ZBG5M,Nimbus Sports Team Sports 973,Sports,Team Sports,Nimbus,54.46,27.8
974,CRV10FFW,Nova Electronics Camera 974,Electronics,Camera,Nova,52.37,27.74
975,6YNTIOIS,Nimbus Electronics Audio 975,Electronics,Audio,Nimbus,117.77,66.2
976,F7A91UW8,Echo Sports Outdoor 976,Sports,Outdoor,Echo,104.47,74.25
977,AN08EIBE,Luna Toys Puzzles 977,Toys,Puzzles,Luna,89.46,60.31
978,2V9JZL76,Nova Fashion Mens 978,Fashion,Mens,Nova,115.58,88.86
979,YT3MOAG2,Luna Toys STEM 979,Toys,STEM,Luna,122.62,86.41
980,CULLV1DF,Nimbus Fashion Mens 980,Fashion,Mens,Nimbus,122.58,78.5
981,Q13TYZO9,Nimbus Sports Outdoor 981,Sports,Outdoor,Nimbus,142.39,84.19
982,16NY5Z2H,Aurora Sports Team Sports 982,Sports,Team Sports,Aurora,42.45,26.19
983,AYPOBM1L,Pulse Books Comics 983,Books,Comics,Pulse,106.65,76.05
984,VN4H2QNH,Pulse Books Fiction 984,Books,Fiction,Pulse,107.97,75.89
985,6HNQVLO3,ZenX Sports Team Sports 985,Sports,Team Sports,ZenX,86.92,47.6
986,Y8WL7QP6,Nimbus Home Storage 986,Home,Storage,Nimbus,108.41,57.4
987,GDQ2262P,Luna Sports Team Sports 987,Sports,Team Sports,Luna,100.32,71.22
988,EO29WTQE,Acme Electronics Audio 988,Electronics,Audio,Acme,123.14,85.72
989,W8HNPO23,Acme Toys Board Games 989,Toys,Board Games,Acme,156.45,94.27
990,46QRHN62,Nimbus Books Non-Fiction 990,Books,Non-Fiction,Nimbus,64.89,42.98
991,LWBZNBDC,Acme Electronics Laptop 991,Electronics,Laptop,Acme,109.05,56.1
992,4GLCLFJM,Aurora Fashion Accessories 992,Fashion,Accessories,Aurora,142.18,76.62
993,AN0S05B5,Echo Books Non-Fiction 993,Books,Non-Fiction,Echo,95.03,56.23
994,K1G9RVE0,Nimbus Fashion Shoes 994,Fashion,Shoes,Nimbus,62.6,32.98
995,VU4VALDZ,Nova Beauty Fragrance 995,Beauty,Fragrance,Nova,117.61,65.18
996,VVF6EIC0,Acme Fashion Womens 996,Fashion,Womens,Acme,111.52000000000001,87.68
997,RQ3CD9ZN,ZenX Sports Cycling 997,Sports,Cycling,ZenX,172.57,119.94
998,RKQT8SYL,Nimbus Sports Outdoor 998,Sports,Outdoor,Nimbus,94.82,59.99
999,TAODAVV8,Pulse Electronics Audio 999,Electronics,Audio,Pulse,113.79,86.83
1000,F8KC173W,Aurora Home Furniture 1000,Home,Furniture,Aurora,33.61,16.84
