order_id,order_date_key,customer_id,order_status,discount_amount,shipping_fee,order_revenue,order_cost
44467,20250417,2085,Returned,20,0.0,505.05999999999995,318.37
44468,20250703,3305,Completed,15,4.99,293.99,218.37
44469,20250902,2964,Completed,5,0.0,68.81,51.52
44470,20241219,3431,Completed,0,0.0,172.95,108.89999999999999
44471,20240419,2410,Completed,0,4.99,336.98,189.48
44472,20250907,1493,Completed,0,4.99,242.57000000000002,165.5
44473,20251202,1068,Completed,20,6.99,239.68,137.02
44474,20250731,1003,Completed,5,4.99,378.53000000000003,248.79
44475,20241221,4572,Completed,15,0.0,466.57,353.48
44476,20250322,4612,Completed,0,0.0,90.63,57.28
44477,20250813,1118,Completed,0,0.0,276.26,170.87
44478,20240823,2255,Completed,0,0.0,384.66999999999996,246.12000000000003
44479,20250115,1578,Completed,10,0.0,298.36,189.45999999999998
44480,20240731,3789,Completed,0,4.99,312.09000000000003,182.09
44481,20240408,1357,Completed,0,6.99,396.70000000000005,287.69
44482,20241029,2301,Completed,0,0.0,81.09,59.59
44483,20250603,2776,Completed,0,4.99,483.74,311.81
44484,20250616,3093,Completed,0,6.99,495.65999999999997,293.17
44485,20250921,2704,Completed,10,0.0,131.92,82.8
44486,20241015,502,Completed,0,6.99,810.33,496.56
44487,20251018,3483,Completed,20,0.0,122.18,76.62
44488,20240125,2920,Completed,0,0.0,503.42,349.07
44489,20251028,1147,Completed,0,9.99,356.8,217.82
44490,20250827,2304,Completed,0,4.99,111.32,55.62
44491,20250923,2191,Completed,5,4.99,404.82,258.23
44492,20250320,3694,Completed,0,0.0,383.49,248.28
44493,20241212,273,Completed,20,9.99,237.72000000000003,166.94
44494,20240119,3912,Completed,20,6.99,246.20000000000005,161.34
44495,20240325,2026,Completed,10,9.99,164.26000000000002,101.83
44496,20240408,2086,Completed,15,0.0,257.54,156.42000000000002
44497,20250104,67,Completed,0,0.0,617.4300000000001,388.81
44498,20250306,3035,Completed,0,4.99,164.8,92.48
44499,20250428,3937,Completed,0,9.99,347.55,190.03
44500,20250627,3083,Completed,0,9.99,90.92,63.62
44501,20241115,1549,Completed,10,4.99,264.57,185.92
44502,20250813,2587,Completed,20,0.0,139.2,110.78
44503,20240316,2784,Completed,0,9.99,773.13,447.01
44504,20240210,2031,Completed,0,4.99,157.24,107.04
44505,20250823,1091,Completed,10,0.0,954.08,647.02
44506,20240112,3718,Completed,0,0.0,142.13,87.8
44507,20240202,2912,Completed,0,6.99,168.64000000000001,94.02
44508,20241117,533,Completed,15,4.99,438.97,258.11
44509,20250516,3809,Completed,0,6.99,524.7900000000001,381.36
44510,20240704,4541,Completed,0,0.0,577.92,355.69
44511,20250914,3682,Completed,20,9.99,290.14,176.04
44512,20251206,3977,Completed,15,9.99,424.34,290.3
44513,20240709,1295,Completed,10,4.99,97.89999999999999,74.99
44514,20250101,1165,Cancelled,5,0.0,209.2,108.18
44515,20250304,4616,Completed,0,0.0,118.23,84.22
44516,20240312,2184,Completed,5,0.0,599.64,420.57000000000005
44517,20241113,1260,Returned,0,4.99,168.26000000000002,120.78
44518,20240322,2947,Completed,0,9.99,351.9,222.79
44519,20251229,583,Completed,0,6.99,279.85,178.98000000000002
44520,20250606,4566,Completed,20,0.0,266.85,214.02
44521,20241123,4425,Completed,15,0.0,102.61,65.18
44522,20250131,757,Completed,0,0.0,166.39,89.00999999999999
44523,20251116,4968,Completed,10,6.99,262.05,145.09
44524,20250207,1011,Completed,0,4.99,418.47,262.65999999999997
44525,20241114,3429,Completed,0,0.0,816.5699999999999,608.58
44526,20250807,4956,Completed,5,0.0,456.08,288.44
44527,20240715,2895,Completed,0,9.99,324.47,209.45
44528,20240117,4255,Completed,0,6.99,449.02000000000004,276.1
44529,20240412,3556,Completed,0,0.0,163.89,103.16
44530,20240326,4303,Completed,15,0.0,496.64,319.48
44531,20240819,2554,Completed,0,4.99,111.57,83.11
44532,20250721,303,Completed,0,6.99,79.19,56.72
44533,20251215,1269,Completed,20,0.0,187.93,120.05
44534,20250525,4894,Completed,15,4.99,285.51,184.31
44535,20240103,4593,Completed,0,6.99,120.33,58.5
44536,20240713,2466,Completed,20,0.0,704.62,397.99
44537,20241220,688,Completed,20,0.0,104.16,78.3
44538,20240307,1742,Completed,0,4.99,523.21,349.73
44539,20240811,1165,Completed,0,0.0,195.3,133.34
44540,20241023,2379,Completed,0,0.0,135.04,74.59
44541,20251212,543,Completed,0,0.0,469.67,279.18
44542,20250219,511,Completed,5,6.99,244.97,140.06
44543,20250223,265,Completed,0,9.99,206.45,110.97
44544,20240616,449,Completed,10,0.0,43.42,33.85
44545,20240821,4369,Completed,0,6.99,395.25,274.45
44546,20251229,4589,Returned,5,0.0,599.15,388.72
44547,20240310,1498,Completed,0,0.0,255.81,149.81
44548,20250719,3764,Completed,0,0.0,156.99,88.7
44549,20250409,2454,Completed,0,0.0,355.53999999999996,218.49
44550,20241201,2198,Cancelled,5,0.0,300.72,223.59
44551,20251218,1615,Completed,5,0.0,241.40999999999997,176.87
44552,20240630,2376,Completed,0,6.99,468.79,323.06
44553,20240516,716,Completed,0,0.0,221.82,114.47
44554,20240415,474,Completed,20,9.99,349.12,208.94
44555,20251021,727,Completed,10,6.99,686.27,440.34000000000003
44556,20240130,2964,Completed,0,9.99,312.34000000000003,222.05
44557,20240903,825,Completed,0,0.0,485.32,310.68
44558,20250304,4890,Returned,0,0.0,277.78999999999996,208.35
44559,20240313,3744,Completed,0,0.0,344.71,207.52
44560,20250619,3750,Completed,0,0.0,160.29,88.42
44561,20240713,2000,Completed,0,4.99,430.28000000000003,266.74
44562,20250717,899,Completed,0,0.0,691.5500000000001,469.17
44563,20241124,2045,Completed,10,0.0,504.1600000000001,305.88
44564,20250115,4190,Cancelled,0,4.99,442.62,295.26
44565,20250215,648,Completed,0,4.99,77.05,44.38
44566,20250626,570,Completed,15,0.0,433.7,325.12
44567,20250409,1103,Completed,0,0.0,573.61,380.69
44568,20240917,243,Completed,5,0.0,113.87,78.17
44569,20250921,2636,Completed,0,0.0,76.57,39.29
44570,20240928,1664,Completed,20,0.0,408.65,265.82000000000005
44571,20240722,3709,Completed,0,0.0,326.32,202.77
44572,20240928,4474,Completed,5,4.99,122.94999999999999,82.81
44573,20240927,4938,Completed,10,4.99,242.95,185.66
44574,20240305,4824,Completed,5,6.99,369.76,262.99
44575,20250625,384,Completed,0,6.99,356.15000000000003,219.39
44576,20241112,4331,Completed,15,4.99,240.21000000000004,137.93
44577,20241126,2890,Returned,15,4.99,213.28,144.05
44578,20241203,3102,Completed,0,0.0,225.94,168.37
44579,20240817,2427,Completed,0,0.0,217.45999999999998,131.58
44580,20251101,3607,Completed,0,9.99,217.22000000000003,136.77
44581,20251105,878,Completed,5,0.0,263.28999999999996,207.6
44582,20240909,3808,Completed,15,0.0,113.76999999999998,76.23
44583,20250927,4411,Completed,0,0.0,235.76,143.26999999999998
44584,20241107,4522,Completed,15,9.99,303.93,198.76999999999998
44585,20240724,4288,Completed,15,6.99,206.07000000000002,146.1
44586,20240921,4878,Completed,10,0.0,309.7,213.37
44587,20251115,1900,Completed,0,0.0,181.2,135.31
44588,20240124,628,Completed,10,4.99,102.39,53.87
44589,20240917,3213,Completed,20,0.0,170.64,138.61
44590,20251010,4613,Completed,15,4.99,278.89,169.81
44591,20251211,270,Completed,0,9.99,175.16,118.27
44592,20240815,2037,Completed,5,0.0,305.98,195.98000000000002
44593,20240718,829,Completed,10,0.0,1006.76,612.49
44594,20240123,4146,Completed,20,6.99,174.45,110.59
44595,20250628,1394,Completed,15,9.99,353.21000000000004,239.09
44596,20240604,1567,Completed,0,4.99,170.99,116.05
44597,20241012,1640,Completed,0,0.0,253.31,144.1
44598,20250809,2107,Completed,0,0.0,298.65,207.81
44599,20251222,733,Completed,0,0.0,516.73,323.18
44600,20240127,277,Completed,5,0.0,164.8,102.24000000000001
44601,20250820,2578,Completed,20,9.99,238.16,182.28
44602,20250829,1572,Completed,10,0.0,337.32,239.53
44603,20251221,966,Completed,20,4.99,711.0,537.01
44604,20250424,31,Completed,5,4.99,82.72,52.41
44605,20240705,2328,Completed,0,9.99,526.2,343.62
44606,20240320,2996,Completed,15,0.0,228.37,136.9
44607,20240203,2202,Completed,0,4.99,169.44,118.73
44608,20250129,660,Completed,0,9.99,444.91,236.09
44609,20241008,3027,Completed,20,4.99,106.83999999999999,91.57
44610,20240203,319,Completed,10,0.0,179.37,139.73000000000002
44611,20250622,2276,Completed,0,4.99,450.96000000000004,270.48
44612,20250725,2055,Completed,0,4.99,472.37,265.72
44613,20250307,3601,Completed,0,0.0,93.4,63.37
44614,20241126,480,Completed,15,6.99,463.87,305.33
44615,20240528,4246,Completed,5,0.0,116.09,91.77
44616,20250705,1554,Completed,15,0.0,403.76,233.25
44617,20240215,1614,Completed,0,0.0,299.44,177.22
44618,20250413,4150,Completed,0,6.99,130.37,90.18
44619,20250820,3861,Completed,0,0.0,267.45,155.85
44620,20251226,628,Completed,0,0.0,366.68,245.47
44621,20241013,2301,Completed,5,4.99,282.18,151.1
44622,20251226,1274,Completed,0,4.99,102.03,65.18
44623,20241008,4401,Completed,15,4.99,419.4,250.16
44624,20240707,2326,Completed,10,0.0,125.03999999999999,74.59
44625,20251016,454,Completed,10,0.0,315.24,197.64
44626,20250415,4495,Completed,0,0.0,451.64,308.56
44627,20241208,9,Completed,20,0.0,452.92,316.21999999999997
44628,20250829,4777,Completed,0,0.0,234.58999999999997,151.89
44629,20240602,4749,Completed,0,9.99,247.33,133.15
44630,20241012,880,Completed,0,6.99,416.83,297.95
44631,20241108,2721,Completed,20,9.99,374.18,259.99
44632,20250506,3667,Completed,0,0.0,186.63,105.61
44633,20240922,2425,Completed,5,0.0,303.21000000000004,195.48999999999998
44634,20240513,745,Completed,0,4.99,122.0,69.07
44635,20250916,864,Completed,15,0.0,311.75,245.71
44636,20240810,2928,Completed,0,4.99,131.62,71.84
44637,20240719,2854,Completed,10,6.99,235.45000000000002,147.95999999999998
44638,20250901,297,Cancelled,10,9.99,209.51000000000002,154.56
44639,20240510,17,Completed,15,6.99,257.46000000000004,154.63
44640,20251218,4084,Completed,0,0.0,183.76,116.78
44641,20241218,3610,Cancelled,0,4.99,95.28,59.53
44642,20250311,2124,Completed,5,0.0,165.53,118.84
44643,20250822,49,Completed,0,6.99,319.88,211.97
44644,20240524,4631,Completed,20,9.99,146.14000000000001,116.25
44645,20251221,4368,Completed,0,6.99,122.2,64.87
44646,20250317,3090,Completed,0,0.0,264.3,176.06
44647,20250430,450,Completed,0,6.99,187.31,129.19
44648,20241009,536,Completed,10,0.0,84.31,63.12
44649,20240324,2603,Completed,5,6.99,306.77000000000004,216.42000000000002
44650,20250614,503,Completed,0,6.99,191.18,108.15
44651,20250101,3546,Completed,0,9.99,280.19000000000005,162.77
44652,20240609,568,Completed,0,0.0,241.43,127.83000000000001
44653,20240125,3150,Completed,0,0.0,62.91,34.08
44654,20240401,2818,Completed,15,0.0,228.55,164.24
44655,20251021,112,Completed,10,6.99,300.76,219.79000000000002
44656,20240519,3603,Completed,15,0.0,53.790000000000006,50.86
44657,20240223,4335,Completed,0,0.0,379.5,268.43
44658,20251017,1219,Completed,15,6.99,717.0,447.71
44659,20240809,2647,Completed,20,4.99,212.91000000000003,128.24
44660,20240618,3857,Completed,0,6.99,307.88,199.89
44661,20240423,2511,Completed,0,4.99,629.33,426.2
44662,20250625,3699,Completed,20,9.99,492.19,389.98
44663,20250127,1738,Completed,0,0.0,359.04,239.19
44664,20251213,4933,Completed,0,0.0,129.44,85.68
44665,20251224,4693,Completed,0,0.0,192.94,114.14
44666,20251205,2074,Completed,0,4.99,309.58,210.57
44667,20251016,4269,Completed,0,0.0,447.58,282.31
44668,20251003,2772,Completed,5,0.0,408.6,245.79
44669,20250311,3313,Cancelled,0,0.0,62.6,32.98
44670,20250411,2119,Completed,0,9.99,454.39,287.46999999999997
44671,20250909,3533,Completed,15,4.99,604.99,410.73
44672,20241110,3458,Completed,5,0.0,492.48,314.32
44673,20241018,1551,Completed,0,0.0,88.13,45.28
44674,20240529,2242,Completed,0,6.99,231.26,133.68
44675,20240329,2727,Completed,0,0.0,163.45,118.64
44676,20250925,428,Completed,20,0.0,178.13,132.65
44677,20240926,1452,Completed,0,0.0,585.83,404.9
44678,20250322,2360,Completed,0,9.99,375.99,250.4
44679,20251114,873,Completed,5,0.0,353.85,244.01
44680,20251024,2050,Completed,0,9.99,588.64,347.86
44681,20250822,4018,Completed,20,4.99,167.41,126.46000000000001
44682,20250414,1995,Completed,15,0.0,462.36,272.2
44683,20240621,1622,Completed,0,6.99,163.22,110.82
44684,20240207,3371,Completed,0,0.0,217.45000000000002,165.65
44685,20250924,4983,Completed,0,6.99,314.84000000000003,210.43
44686,20250109,33,Completed,15,9.99,137.5,107.3
44687,20250814,3373,Completed,10,4.99,351.48,237.38
44688,20250918,4687,Completed,20,0.0,282.78,190.57
44689,20250519,909,Completed,5,4.99,181.08,97.21000000000001
44690,20240114,4096,Completed,5,0.0,279.68,180.06
44691,20240717,4016,Completed,0,0.0,126.31,80.43
44692,20240721,3483,Completed,0,6.99,147.78,80.95
44693,20250103,430,Completed,5,6.99,246.88000000000002,166.01999999999998
44694,20240218,1746,Completed,10,4.99,524.37,360.92
44695,20250408,3338,Completed,0,9.99,350.39,206.31
44696,20240129,3264,Completed,0,0.0,294.66999999999996,219.78
44697,20240220,2026,Returned,0,6.99,415.28999999999996,257.56
44698,20250217,841,Completed,10,0.0,288.56,207.43
44699,20250109,2100,Completed,20,4.99,373.43,254.20999999999998
44700,20250204,1969,Completed,10,4.99,137.73000000000002,84.96
44701,20251022,3829,Completed,0,0.0,877.68,549.15
44702,20240516,2103,Completed,0,6.99,164.4,104.26
44703,20241022,1421,Completed,20,4.99,277.02,163.29000000000002
44704,20240822,4754,Completed,0,9.99,334.78000000000003,236.57999999999998
44705,20250213,1889,Completed,0,0.0,238.87,125.91
44706,20251014,1465,Completed,0,6.99,106.97,65.03
44707,20240115,2424,Completed,15,4.99,170.08,115.2
44708,20240301,3517,Completed,0,6.99,187.89,111.56
44709,20240904,3242,Completed,15,0.0,450.80999999999995,313.24
44710,20250222,130,Completed,15,0.0,179.95,131.82999999999998
44711,20250915,1256,Completed,0,0.0,362.77,258.85
44712,20250904,4017,Completed,15,0.0,335.91999999999996,253.41000000000003
44713,20250909,3203,Completed,10,0.0,273.38,182.13
44714,20240503,2937,Completed,0,0.0,67.12,47.25
44715,20240320,3987,Completed,0,4.99,378.13,231.29000000000002
44716,20250622,579,Completed,10,4.99,112.19,77.47
44717,20250921,3089,Completed,20,0.0,115.30000000000001,95.46
44718,20240408,1931,Completed,10,9.99,639.98,467.38
44719,20250814,4700,Completed,0,0.0,383.56,230.22
44720,20240214,1821,Completed,0,4.99,434.31,287.66
44721,20241229,1114,Completed,10,6.99,214.20000000000002,123.94
44722,20250724,4034,Completed,0,4.99,497.33,274.63
44723,20251020,1831,Completed,5,6.99,331.16,208.81
44724,20251226,2451,Completed,0,9.99,657.71,383.24
44725,20250117,4543,Completed,5,0.0,202.9,140.49
44726,20240224,4253,Completed,10,9.99,174.93,120.74
44727,20240707,3824,Completed,0,0.0,329.64,229.53
44728,20250915,1444,Completed,0,0.0,611.53,364.63
44729,20240411,2122,Completed,0,4.99,625.0699999999999,393.69
44730,20250925,3966,Completed,0,0.0,279.94,178.47
44731,20241105,2677,Completed,0,6.99,885.6500000000001,542.37
44732,20241016,4927,Completed,20,4.99,240.14000000000001,167.13
44733,20241128,1459,Completed,15,0.0,317.33000000000004,181.48000000000002
44734,20251002,1096,Completed,0,4.99,421.33000000000004,272.9
44735,20241006,3701,Completed,0,9.99,787.14,478.92
44736,20240421,2465,Completed,0,0.0,249.09,140.41
44737,20250906,4664,Completed,0,9.99,68.2,40.53
44738,20251016,1279,Completed,20,4.99,282.18,194.44
44739,20240315,4481,Completed,0,9.99,247.57999999999998,136.06
44740,20251106,2522,Completed,0,0.0,314.04,199.82999999999998
44741,20240217,4269,Completed,20,0.0,758.88,507.18
44742,20250704,3974,Completed,10,4.99,94.97,65.03
44743,20240624,1242,Completed,0,6.99,640.98,418.65
44744,20240509,4847,Completed,15,0.0,268.02,170.95
44745,20250804,3558,Completed,0,4.99,485.22,267.87
44746,20251019,3092,Completed,5,0.0,254.63,146.89
44747,20250307,3339,Completed,0,0.0,342.51,245.35000000000002
44748,20250202,2361,Returned,20,6.99,196.38,157.06
44749,20240125,510,Completed,0,9.99,174.02,127.32
44750,20240322,4951,Completed,15,0.0,396.37,259.65
44751,20250914,3219,Completed,10,0.0,451.45,290.9
44752,20240730,998,Completed,15,0.0,124.18,79.66
44753,20240413,558,Completed,20,6.99,106.03999999999999,80.08
44754,20240803,1856,Completed,0,9.99,107.13,70.05
44755,20251212,397,Completed,0,0.0,280.51,164.35
44756,20250602,4336,Completed,0,6.99,249.56,155.86
44757,20240516,1983,Completed,15,9.99,112.50999999999999,83.95
44758,20250517,3489,Completed,0,0.0,274.1,169.68
44759,20250508,3958,Completed,0,6.99,386.9,228.84
44760,20250312,3370,Completed,10,9.99,345.06,242.98
44761,20250930,612,Completed,0,0.0,146.79,108.69
44762,20250304,4433,Completed,0,0.0,268.28,151.55
44763,20250218,4264,Completed,10,0.0,341.36,233.99
44764,20250508,4561,Completed,0,6.99,154.28,78.89
44765,20250324,1977,Completed,5,6.99,176.61,124.56
44766,20250920,4179,Completed,0,0.0,358.5,222.26
44767,20240705,1560,Completed,0,0.0,109.9,75.65
44768,20251123,4819,Completed,0,0.0,585.62,369.46
44769,20251222,4474,Completed,0,6.99,176.85000000000002,101.85
44770,20241002,1776,Completed,0,0.0,549.93,282.99
44771,20251005,3548,Completed,20,4.99,205.99,141.4
44772,20250723,4761,Completed,10,0.0,220.74,156.31
44773,20250826,4577,Completed,5,9.99,570.09,348.77
44774,20251115,3002,Completed,0,0.0,465.53999999999996,251.23000000000002
44775,20250616,3817,Completed,10,0.0,885.54,577.72
44776,20240627,1538,Completed,10,0.0,192.98,147.36
44777,20240330,3003,Completed,20,9.99,525.05,343.5
44778,20240729,3335,Completed,10,4.99,358.48,255.4
44779,20240510,2133,Completed,0,4.99,253.83,166.76
44780,20250730,1070,Completed,10,0.0,278.53,198.56
44781,20250911,299,Completed,0,6.99,375.73,215.24
44782,20251021,808,Completed,20,0.0,306.93,225.49
44783,20241222,3323,Completed,0,4.99,223.82,120.71000000000001
44784,20250831,1835,Completed,0,0.0,400.68,255.24
44785,20240428,4729,Completed,0,0.0,226.05,150.42000000000002
44786,20240211,1783,Completed,15,0.0,259.6,159.63
44787,20250307,2534,Completed,5,0.0,178.81,125.35
44788,20250803,2315,Completed,0,4.99,266.3,157.15
44789,20250624,3353,Completed,20,4.99,439.14,260.24
44790,20250108,746,Completed,15,0.0,339.11,262.18
44791,20240901,1254,Completed,10,0.0,401.11,270.57
44792,20241126,650,Completed,5,9.99,664.91,482.81000000000006
44793,20250914,4631,Completed,0,4.99,264.85,162.64999999999998
44794,20250218,2388,Completed,0,0.0,366.72,209.76
44795,20240906,3871,Completed,15,0.0,223.98,140.61
44796,20250609,285,Completed,20,0.0,311.55,233.01000000000002
44797,20250825,4754,Completed,0,9.99,151.5,86.66
44798,20251109,1114,Cancelled,15,4.99,236.63,135.20000000000002
44799,20240621,1243,Completed,0,0.0,363.98,229.07999999999998
44800,20251110,1580,Cancelled,0,4.99,530.08,318.83
44801,20240104,4288,Completed,10,0.0,253.45999999999998,168.81
44802,20250310,294,Returned,0,4.99,493.7,293.94
44803,20240117,3958,Completed,0,0.0,461.28,290.49
44804,20250124,1191,Completed,0,4.99,49.15,27.68
44805,20240121,3643,Completed,0,4.99,250.63,174.19
44806,20250507,2291,Completed,0,0.0,420.24,278.55
44807,20240812,135,Completed,5,4.99,352.53,224.24
44808,20251024,3467,Completed,15,9.99,360.57000000000005,199.43
44809,20240907,4536,Completed,0,0.0,467.88,305.95
44810,20250903,502,Completed,0,0.0,663.81,435.90999999999997
44811,20240528,2368,Completed,5,6.99,174.51,100.21
44812,20250407,2204,Completed,0,0.0,461.53,295.24
44813,20240802,539,Completed,0,6.99,241.10000000000002,129.51
44814,20250812,4751,Completed,0,6.99,226.22000000000003,155.78
44815,20250508,3342,Completed,0,4.99,245.98000000000002,160.66000000000003
44816,20240826,2155,Completed,10,4.99,161.60000000000002,104.49
44817,20250320,3060,Completed,0,4.99,407.96000000000004,256.65999999999997
44818,20240113,87,Completed,0,0.0,352.06,217.19
44819,20250823,1349,Completed,0,6.99,371.26,248.56
44820,20240412,1641,Completed,0,6.99,1055.56,609.56
44821,20241116,1642,Completed,5,0.0,893.74,645.21
44822,20240808,1920,Completed,15,0.0,630.71,379.71000000000004
44823,20240615,3218,Completed,0,0.0,432.21,231.91
44824,20250113,3376,Completed,20,4.99,542.57,325.74
44825,20240511,3291,Completed,15,0.0,514.14,361.85
44826,20241217,1092,Completed,20,0.0,165.38,134.5
44827,20240704,2285,Completed,0,0.0,337.65,254.43
44828,20240112,3146,Completed,0,9.99,459.15,267.38
44829,20250821,4364,Completed,0,4.99,122.6,65.18
44830,20241113,2175,Completed,0,0.0,275.22,186.45
44831,20250924,2562,Returned,0,0.0,704.67,384.46000000000004
44832,20241107,4817,Cancelled,20,0.0,511.5,347.09000000000003
44833,20240609,3830,Completed,20,9.99,97.96,75.89
44834,20240928,660,Completed,0,0.0,471.97,319.21000000000004
44835,20250221,335,Completed,0,0.0,325.61,220.7
44836,20250719,3411,Completed,0,6.99,73.07,35.62
44837,20240918,812,Completed,0,4.99,488.56,303.42
44838,20250126,3585,Completed,0,6.99,520.66,316.93
44839,20250319,1263,Completed,0,9.99,168.68,93.97
44840,20250409,2652,Completed,0,4.99,261.56,165.60000000000002
44841,20250926,3361,Completed,0,9.99,220.17000000000002,153.04
44842,20250713,4439,Completed,15,4.99,920.45,597.09
44843,20240117,843,Completed,20,0.0,377.54,270.83
44844,20241101,4755,Completed,0,4.99,365.73,253.85
44845,20250210,1472,Completed,0,4.99,603.1500000000001,382.65
44846,20240412,1757,Completed,0,0.0,234.81,149.68
44847,20241119,2288,Completed,5,4.99,192.77,113.13
44848,20250131,2784,Completed,0,0.0,66.8,44.15
44849,20250218,3433,Completed,0,0.0,64.3,38.88
44850,20241206,4458,Completed,0,0.0,371.6,208.05
44851,20251119,4240,Completed,5,9.99,76.16,42.2
44852,20250506,3953,Completed,0,0.0,80.61,62.64
44853,20250905,4783,Completed,0,0.0,279.27,177.7
44854,20251129,4013,Completed,20,4.99,78.39,69.35
44855,20240101,4110,Completed,5,0.0,263.57,161.74
44856,20241220,3653,Completed,15,0.0,539.91,375.29
44857,20251015,4775,Completed,10,4.99,328.42,214.53
44858,20250104,3443,Completed,0,4.99,775.9499999999999,494.62
44859,20240503,40,Completed,0,0.0,491.62,358.57
44860,20240825,3522,Completed,0,4.99,292.49,186.05
44861,20241129,1371,Returned,5,9.99,601.32,388.27
44862,20241220,600,Completed,0,6.99,262.39,152.67000000000002
44863,20240902,1535,Completed,0,6.99,120.78,86.83
44864,20251122,2703,Completed,20,0.0,467.32000000000005,326.51
44865,20240422,730,Completed,10,9.99,134.68,86.34
44866,20240602,137,Completed,15,0.0,263.52,146.26
44867,20241101,2638,Completed,10,0.0,360.76,273.72
44868,20250103,2676,Completed,0,0.0,535.96,387.24
44869,20250718,3610,Completed,15,9.99,413.92,285.38
44870,20250203,1518,Completed,15,4.99,510.76,357.15999999999997
44871,20240417,3338,Completed,0,4.99,272.98,185.32999999999998
44872,20240709,1012,Completed,15,0.0,143.19,89.44999999999999
44873,20240918,2059,Completed,0,0.0,410.59000000000003,263.61
44874,20240810,1330,Completed,15,9.99,59.14000000000001,44.84
44875,20250608,828,Completed,0,6.99,317.14000000000004,198.36
44876,20251018,638,Completed,0,0.0,182.36,92.84
44877,20240827,2932,Completed,5,6.99,178.61,120.18
44878,20241230,4474,Completed,0,4.99,351.77,212.91
44879,20240505,997,Completed,10,6.99,201.99,140.71
44880,20240426,617,Completed,15,4.99,211.07000000000002,122.11
44881,20250706,4641,Completed,0,6.99,94.33,43.67
44882,20250222,716,Completed,0,9.99,407.17,227.81
44883,20241219,3319,Completed,0,0.0,283.5,178.85
44884,20250401,2709,Completed,10,0.0,191.82,148.03
44885,20250302,826,Completed,5,4.99,585.86,389.34
44886,20240417,479,Returned,10,4.99,181.88000000000002,136.33
44887,20251213,3479,Completed,5,9.99,271.9,141.06
44888,20251107,217,Completed,10,0.0,194.09,126.83
44889,20240409,3240,Completed,0,0.0,278.02,171.95
44890,20250809,3719,Completed,20,4.99,131.58,93.3
44891,20250609,3492,Completed,10,4.99,213.06,172.37
44892,20240405,2177,Completed,0,0.0,188.31,102.45
44893,20250216,1306,Completed,0,9.99,533.51,374.0
44894,20240428,173,Completed,0,0.0,174.94,120.74
44895,20240526,3443,Completed,5,0.0,375.99,235.45
44896,20240112,3566,Completed,0,6.99,47.68,24.67
44897,20250519,615,Completed,0,0.0,127.66,79.46000000000001
44898,20240917,854,Completed,0,6.99,107.30999999999999,71.22
44899,20250831,3930,Completed,5,9.99,99.91,63.44
44900,20250208,985,Completed,0,0.0,634.92,412.54
44901,20251106,1417,Completed,0,4.99,247.57000000000002,143.3
44902,20240923,3958,Completed,0,0.0,118.23,74.35
44903,20240812,3196,Completed,10,4.99,193.92000000000002,108.72
44904,20241113,912,Completed,0,4.99,300.61,212.0
44905,20251018,3676,Completed,5,4.99,581.0,362.79
44906,20250601,1089,Completed,20,0.0,81.49,69.16
44907,20240509,4810,Completed,0,0.0,90.63,57.28
44908,20240922,2999,Completed,0,9.99,285.58000000000004,163.88
44909,20250909,2808,Completed,20,0.0,599.32,450.93
44910,20250130,2530,Completed,5,0.0,206.95,129.23
44911,20251008,2361,Completed,10,6.99,445.87,299.56
44912,20250317,3776,Completed,15,0.0,375.22,242.13
44913,20250818,2273,Completed,0,4.99,80.19999999999999,40.81
44914,20250830,3663,Completed,15,4.99,85.61,60.57
44915,20241216,3562,Completed,15,0.0,111.08000000000001,85.89
44916,20250218,3272,Completed,20,0.0,252.93,182.18
44917,20241015,1377,Completed,0,0.0,88.85,49.09
44918,20240823,1494,Completed,0,0.0,138.17,95.03999999999999
44919,20250603,4076,Completed,0,4.99,542.79,326.27
44920,20251216,874,Completed,0,0.0,259.6,144.75
44921,20250806,4637,Completed,0,4.99,139.71,107.48
44922,20250505,3112,Completed,0,9.99,480.71000000000004,304.67
44923,20240514,3117,Completed,0,6.99,507.13,294.13
44924,20240212,4505,Completed,0,0.0,842.78,507.78999999999996
44925,20250314,4529,Completed,5,6.99,409.68,284.86
44926,20250707,1261,Completed,0,4.99,496.17,324.56
44927,20241207,3591,Completed,15,0.0,843.3900000000001,531.99
44928,20250813,2323,Completed,0,9.99,637.9100000000001,426.86
44929,20251123,3709,Completed,0,6.99,162.83,119.84
44930,20250525,2460,Completed,15,4.99,379.27,265.24
44931,20240302,3062,Completed,15,4.99,452.31,276.28999999999996
44932,20241001,1078,Completed,0,0.0,72.11,41.58
44933,20250327,997,Completed,20,4.99,85.47999999999999,74.07
44934,20240228,2321,Completed,0,0.0,84.29,58.46
44935,20250323,1027,Completed,5,0.0,78.41,45.78
44936,20250604,1582,Completed,0,0.0,260.98,181.28
44937,20251121,1986,Completed,0,4.99,520.53,312.18
44938,20250804,1475,Completed,15,4.99,780.91,551.1700000000001
44939,20240316,3364,Completed,0,6.99,237.97,159.94
44940,20250223,439,Completed,0,0.0,319.12,210.2
44941,20240218,4547,Completed,0,0.0,310.67,220.19
44942,20241001,430,Completed,0,6.99,337.92,186.3
44943,20241002,2944,Completed,15,4.99,548.95,358.98
44944,20250801,2514,Completed,0,0.0,295.57,189.0
44945,20250616,921,Completed,0,4.99,311.27,204.48
