event_id,session_id,customer_id,date_key,channel_id,campaign_id,page,event_type,device,region
20078,S00009225,247.0,20250611,2,4,visit,visit,Mobile,Miami
20079,S00009225,247.0,20250611,2,4,product_view,product_view,Mobile,Miami
20080,S00009226,4761.0,20250611,2,4,visit,visit,Desktop,Boston
20081,S00009227,772.0,20250611,2,4,visit,visit,Desktop,Chicago
20082,S00009227,772.0,20250611,2,4,product_view,product_view,Desktop,Chicago
20083,S00009228,3738.0,20250611,2,4,visit,visit,Mobile,San Francisco
20084,S00009228,3738.0,20250611,2,4,product_view,product_view,Mobile,San Francisco
20085,S00009229,1384.0,20250611,2,4,visit,visit,Desktop,New York
20086,S00009229,,20250611,2,4,product_view,product_view,Desktop,New York
20087,S00009229,1384.0,20250611,2,4,add_to_cart,add_to_cart,Desktop,New York
20088,S00009229,,20250611,2,4,checkout,checkout,Desktop,New York
20089,S00009229,,20250611,2,4,purchase,purchase,Desktop,New York
20090,S00009230,2336.0,20250611,2,4,visit,visit,Mobile,Atlanta
20091,S00009230,2336.0,20250611,2,4,product_view,product_view,Mobile,Atlanta
20092,S00009230,,20250611,2,4,add_to_cart,add_to_cart,Mobile,Atlanta
20093,S00009231,2883.0,20250611,2,4,visit,visit,Desktop,Miami
20094,S00009231,,20250611,2,4,product_view,product_view,Desktop,Miami
20095,S00009232,,20250611,2,4,visit,visit,Mobile,Miami
20096,S00009232,1970.0,20250611,2,4,product_view,product_view,Mobile,Miami
20097,S00009233,4289.0,20250611,3,6,visit,visit,Desktop,Miami
20098,S00009233,,20250611,3,6,product_view,product_view,Desktop,Miami
20099,S00009233,4289.0,20250611,3,6,add_to_cart,add_to_cart,Desktop,Miami
20100,S00009233,4289.0,20250611,3,6,checkout,checkout,Desktop,Miami
20101,S00009233,4289.0,20250611,3,6,purchase,purchase,Desktop,Miami
20102,S00009234,4632.0,20250611,3,6,visit,visit,Mobile,Miami
20103,S00009234,4632.0,20250611,3,6,product_view,product_view,Mobile,Miami
20104,S00009235,4869.0,20250611,3,6,visit,visit,Desktop,Chicago
20105,S00009236,,20250611,3,6,visit,visit,Mobile,Boston
20106,S00009236,3048.0,20250611,3,6,product_view,product_view,Mobile,Boston
20107,S00009236,3048.0,20250611,3,6,add_to_cart,add_to_cart,Mobile,Boston
20108,S00009236,3048.0,20250611,3,6,checkout,checkout,Mobile,Boston
20109,S00009236,,20250611,3,6,purchase,purchase,Mobile,Boston
20110,S00009237,3426.0,20250611,3,6,visit,visit,Desktop,Chicago
20111,S00009237,,20250611,3,6,product_view,product_view,Desktop,Chicago
20112,S00009238,,20250611,3,6,visit,visit,Desktop,Seattle
20113,S00009238,,20250611,3,6,product_view,product_view,Desktop,Seattle
20114,S00009238,4173.0,20250611,3,6,add_to_cart,add_to_cart,Desktop,Seattle
20115,S00009239,3922.0,20250611,3,6,visit,visit,Desktop,Miami
20116,S00009239,,20250611,3,6,product_view,product_view,Desktop,Miami
20117,S00009240,,20250611,3,6,visit,visit,Mobile,Chicago
20118,S00009240,1902.0,20250611,3,6,product_view,product_view,Mobile,Chicago
20119,S00009241,,20250611,3,6,visit,visit,Mobile,Chicago
20120,S00009241,3972.0,20250611,3,6,product_view,product_view,Mobile,Chicago
20121,S00009241,,20250611,3,6,add_to_cart,add_to_cart,Mobile,Chicago
20122,S00009242,3258.0,20250611,3,6,visit,visit,Desktop,New York
20123,S00009242,,20250611,3,6,product_view,product_view,Desktop,New York
20124,S00009242,,20250611,3,6,add_to_cart,add_to_cart,Desktop,New York
20125,S00009242,,20250611,3,6,checkout,checkout,Desktop,New York
20126,S00009243,3047.0,20250611,3,6,visit,visit,Desktop,Denver
20127,S00009243,3047.0,20250611,3,6,product_view,product_view,Desktop,Denver
20128,S00009243,3047.0,20250611,3,6,add_to_cart,add_to_cart,Desktop,Denver
20129,S00009243,3047.0,20250611,3,6,checkout,checkout,Desktop,Denver
20130,S00009243,3047.0,20250611,3,6,purchase,purchase,Desktop,Denver
20131,S00009244,191.0,20250611,3,6,visit,visit,Desktop,Denver
20132,S00009244,,20250611,3,6,product_view,product_view,Desktop,Denver
20133,S00009245,3051.0,20250611,3,6,visit,visit,Mobile,Boston
20134,S00009245,,20250611,3,6,product_view,product_view,Mobile,Boston
20135,S00009246,,20250611,3,6,visit,visit,Desktop,Austin
20136,S00009246,4702.0,20250611,3,6,product_view,product_view,Desktop,Austin
20137,S00009246,4702.0,20250611,3,6,add_to_cart,add_to_cart,Desktop,Austin
20138,S00009246,,20250611,3,6,checkout,checkout,Desktop,Austin
20139,S00009247,1755.0,20250611,3,6,visit,visit,Desktop,New York
20140,S00009247,,20250611,3,6,product_view,product_view,Desktop,New York
20141,S00009248,4562.0,20250611,3,6,visit,visit,Mobile,Chicago
20142,S00009248,,20250611,3,6,product_view,product_view,Mobile,Chicago
20143,S00009248,,20250611,3,6,add_to_cart,add_to_cart,Mobile,Chicago
20144,S00009248,4562.0,20250611,3,6,checkout,checkout,Mobile,Chicago
20145,S00009249,1902.0,20250611,4,8,visit,visit,Mobile,Boston
20146,S00009249,1902.0,20250611,4,8,product_view,product_view,Mobile,Boston
20147,S00009250,,20250611,4,8,visit,visit,Mobile,San Francisco
20148,S00009250,48.0,20250611,4,8,product_view,product_view,Mobile,San Francisco
20149,S00009251,,20250611,4,8,visit,visit,Mobile,San Francisco
20150,S00009252,3168.0,20250611,4,8,visit,visit,Desktop,Dallas
20151,S00009252,3168.0,20250611,4,8,product_view,product_view,Desktop,Dallas
20152,S00009252,3168.0,20250611,4,8,add_to_cart,add_to_cart,Desktop,Dallas
20153,S00009252,,20250611,4,8,checkout,checkout,Desktop,Dallas
20154,S00009252,3168.0,20250611,4,8,purchase,purchase,Desktop,Dallas
20155,S00009253,,20250611,4,8,visit,visit,Mobile,Chicago
20156,S00009254,3784.0,20250611,4,8,visit,visit,Desktop,Chicago
20157,S00009254,,20250611,4,8,product_view,product_view,Desktop,Chicago
20158,S00009254,3784.0,20250611,4,8,add_to_cart,add_to_cart,Desktop,Chicago
20159,S00009255,,20250611,4,8,visit,visit,Desktop,Chicago
20160,S00009255,53.0,20250611,4,8,product_view,product_view,Desktop,Chicago
20161,S00009256,1942.0,20250611,4,8,visit,visit,Desktop,Miami
20162,S00009256,1942.0,20250611,4,8,product_view,product_view,Desktop,Miami
20163,S00009257,3350.0,20250611,5,10,visit,visit,Desktop,Miami
20164,S00009257,3350.0,20250611,5,10,product_view,product_view,Desktop,Miami
20165,S00009258,,20250611,5,10,visit,visit,Mobile,Seattle
20166,S00009258,4563.0,20250611,5,10,product_view,product_view,Mobile,Seattle
20167,S00009258,,20250611,5,10,add_to_cart,add_to_cart,Mobile,Seattle
20168,S00009258,4563.0,20250611,5,10,checkout,checkout,Mobile,Seattle
20169,S00009258,4563.0,20250611,5,10,purchase,purchase,Mobile,Seattle
20170,S00009259,,20250611,5,10,visit,visit,Desktop,San Francisco
20171,S00009259,3959.0,20250611,5,10,product_view,product_view,Desktop,San Francisco
20172,S00009260,3054.0,20250611,5,10,visit,visit,Mobile,Miami
20173,S00009261,1888.0,20250611,5,10,visit,visit,Mobile,Atlanta
20174,S00009261,,20250611,5,10,product_view,product_view,Mobile,Atlanta
20175,S00009261,1888.0,20250611,5,10,add_to_cart,add_to_cart,Mobile,Atlanta
20176,S00009262,4770.0,20250611,5,10,visit,visit,Desktop,San Francisco
20177,S00009262,,20250611,5,10,product_view,product_view,Desktop,San Francisco
20178,S00009263,3467.0,20250611,5,10,visit,visit,Desktop,Dallas
20179,S00009264,,20250611,5,10,visit,visit,Desktop,Atlanta
20180,S00009264,,20250611,5,10,product_view,product_view,Desktop,Atlanta
20181,S00009265,,20250611,5,10,visit,visit,Desktop,Miami
20182,S00009265,941.0,20250611,5,10,product_view,product_view,Desktop,Miami
20183,S00009265,,20250611,5,10,add_to_cart,add_to_cart,Desktop,Miami
20184,S00009265,941.0,20250611,5,10,checkout,checkout,Desktop,Miami
20185,S00009265,941.0,20250611,5,10,purchase,purchase,Desktop,Miami
20186,S00009266,3181.0,20250611,5,10,visit,visit,Tablet,Austin
20187,S00009266,3181.0,20250611,5,10,product_view,product_view,Tablet,Austin
20188,S00009267,,20250611,5,10,visit,visit,Mobile,San Francisco
20189,S00009268,4325.0,20250611,5,10,visit,visit,Desktop,Dallas
20190,S00009268,4325.0,20250611,5,10,product_view,product_view,Desktop,Dallas
20191,S00009269,2438.0,20250611,5,10,visit,visit,Tablet,Boston
20192,S00009270,,20250611,5,10,visit,visit,Mobile,Seattle
20193,S00009270,,20250611,5,10,product_view,product_view,Mobile,Seattle
20194,S00009270,3495.0,20250611,5,10,add_to_cart,add_to_cart,Mobile,Seattle
20195,S00009270,,20250611,5,10,checkout,checkout,Mobile,Seattle
20196,S00009270,3495.0,20250611,5,10,purchase,purchase,Mobile,Seattle
20197,S00009271,,20250611,6,12,visit,visit,Mobile,Denver
20198,S00009271,,20250611,6,12,product_view,product_view,Mobile,Denver
20199,S00009272,918.0,20250611,6,12,visit,visit,Mobile,Denver
20200,S00009272,918.0,20250611,6,12,product_view,product_view,Mobile,Denver
20201,S00009273,1072.0,20250611,6,12,visit,visit,Desktop,Miami
20202,S00009274,,20250611,6,12,visit,visit,Desktop,Denver
20203,S00009274,1368.0,20250611,6,12,product_view,product_view,Desktop,Denver
20204,S00009274,1368.0,20250611,6,12,add_to_cart,add_to_cart,Desktop,Denver
20205,S00009274,1368.0,20250611,6,12,checkout,checkout,Desktop,Denver
20206,S00009275,1914.0,20250611,6,12,visit,visit,Desktop,Dallas
20207,S00009275,1914.0,20250611,6,12,product_view,product_view,Desktop,Dallas
20208,S00009275,1914.0,20250611,6,12,add_to_cart,add_to_cart,Desktop,Dallas
20209,S00009275,1914.0,20250611,6,12,checkout,checkout,Desktop,Dallas
20210,S00009276,3429.0,20250611,6,12,visit,visit,Desktop,Boston
20211,S00009276,,20250611,6,12,product_view,product_view,Desktop,Boston
20212,S00009277,3921.0,20250611,6,12,visit,visit,Desktop,Miami
20213,S00009277,3921.0,20250611,6,12,product_view,product_view,Desktop,Miami
20214,S00009278,,20250611,6,12,visit,visit,Mobile,San Francisco
20215,S00009278,,20250611,6,12,product_view,product_view,Mobile,San Francisco
20216,S00009279,823.0,20250611,6,12,visit,visit,Mobile,Austin
20217,S00009279,823.0,20250611,6,12,product_view,product_view,Mobile,Austin
20218,S00009280,,20250612,1,2,visit,visit,Desktop,Austin
20219,S00009281,,20250612,1,2,visit,visit,Desktop,Atlanta
20220,S00009281,4371.0,20250612,1,2,product_view,product_view,Desktop,Atlanta
20221,S00009281,,20250612,1,2,add_to_cart,add_to_cart,Desktop,Atlanta
20222,S00009281,4371.0,20250612,1,2,checkout,checkout,Desktop,Atlanta
20223,S00009281,,20250612,1,2,purchase,purchase,Desktop,Atlanta
20224,S00009282,,20250612,1,2,visit,visit,Desktop,Atlanta
20225,S00009282,846.0,20250612,1,2,product_view,product_view,Desktop,Atlanta
20226,S00009283,1944.0,20250612,1,2,visit,visit,Tablet,Atlanta
20227,S00009284,4099.0,20250612,1,2,visit,visit,Mobile,Atlanta
20228,S00009284,4099.0,20250612,1,2,product_view,product_view,Mobile,Atlanta
20229,S00009284,4099.0,20250612,1,2,add_to_cart,add_to_cart,Mobile,Atlanta
20230,S00009284,4099.0,20250612,1,2,checkout,checkout,Mobile,Atlanta
20231,S00009284,4099.0,20250612,1,2,purchase,purchase,Mobile,Atlanta
20232,S00009285,2922.0,20250612,1,2,visit,visit,Mobile,Boston
20233,S00009285,2922.0,20250612,1,2,product_view,product_view,Mobile,Boston
20234,S00009285,,20250612,1,2,add_to_cart,add_to_cart,Mobile,Boston
20235,S00009286,3773.0,20250612,1,2,visit,visit,Mobile,Seattle
20236,S00009286,3773.0,20250612,1,2,product_view,product_view,Mobile,Seattle
20237,S00009287,3108.0,20250612,1,2,visit,visit,Mobile,Seattle
20238,S00009288,,20250612,1,2,visit,visit,Mobile,Seattle
20239,S00009288,,20250612,1,2,product_view,product_view,Mobile,Seattle
20240,S00009289,4557.0,20250612,2,4,visit,visit,Mobile,Miami
20241,S00009289,,20250612,2,4,product_view,product_view,Mobile,Miami
20242,S00009290,763.0,20250612,2,4,visit,visit,Mobile,Austin
20243,S00009290,763.0,20250612,2,4,product_view,product_view,Mobile,Austin
20244,S00009291,3368.0,20250612,2,4,visit,visit,Mobile,Denver
20245,S00009292,923.0,20250612,2,4,visit,visit,Desktop,Dallas
20246,S00009292,923.0,20250612,2,4,product_view,product_view,Desktop,Dallas
20247,S00009293,,20250612,2,4,visit,visit,Mobile,Denver
20248,S00009294,2073.0,20250612,2,4,visit,visit,Mobile,San Francisco
20249,S00009294,2073.0,20250612,2,4,product_view,product_view,Mobile,San Francisco
20250,S00009294,,20250612,2,4,add_to_cart,add_to_cart,Mobile,San Francisco
20251,S00009295,2683.0,20250612,2,4,visit,visit,Tablet,Atlanta
20252,S00009296,1866.0,20250612,2,4,visit,visit,Mobile,Miami
20253,S00009296,1866.0,20250612,2,4,product_view,product_view,Mobile,Miami
20254,S00009297,,20250612,2,4,visit,visit,Desktop,Miami
20255,S00009297,2364.0,20250612,2,4,product_view,product_view,Desktop,Miami
20256,S00009298,,20250612,2,4,visit,visit,Mobile,Atlanta
20257,S00009299,,20250612,2,4,visit,visit,Desktop,Chicago
20258,S00009299,,20250612,2,4,product_view,product_view,Desktop,Chicago
20259,S00009300,4144.0,20250612,3,6,visit,visit,Desktop,Seattle
20260,S00009300,4144.0,20250612,3,6,product_view,product_view,Desktop,Seattle
20261,S00009301,1317.0,20250612,3,6,visit,visit,Desktop,Denver
20262,S00009301,,20250612,3,6,product_view,product_view,Desktop,Denver
20263,S00009301,,20250612,3,6,add_to_cart,add_to_cart,Desktop,Denver
20264,S00009302,4517.0,20250612,3,6,visit,visit,Mobile,Boston
20265,S00009302,4517.0,20250612,3,6,product_view,product_view,Mobile,Boston
20266,S00009303,88.0,20250612,3,6,visit,visit,Mobile,Boston
20267,S00009304,1321.0,20250612,3,6,visit,visit,Mobile,Austin
20268,S00009304,1321.0,20250612,3,6,product_view,product_view,Mobile,Austin
20269,S00009305,2883.0,20250612,3,6,visit,visit,Mobile,Atlanta
20270,S00009305,2883.0,20250612,3,6,product_view,product_view,Mobile,Atlanta
20271,S00009306,110.0,20250612,3,6,visit,visit,Desktop,New York
20272,S00009306,110.0,20250612,3,6,product_view,product_view,Desktop,New York
20273,S00009306,110.0,20250612,3,6,add_to_cart,add_to_cart,Desktop,New York
20274,S00009307,,20250612,3,6,visit,visit,Mobile,San Francisco
20275,S00009308,4999.0,20250612,4,8,visit,visit,Mobile,New York
20276,S00009308,4999.0,20250612,4,8,product_view,product_view,Mobile,New York
20277,S00009309,2992.0,20250612,4,8,visit,visit,Mobile,Atlanta
20278,S00009309,2992.0,20250612,4,8,product_view,product_view,Mobile,Atlanta
20279,S00009310,,20250612,4,8,visit,visit,Desktop,Boston
20280,S00009310,2101.0,20250612,4,8,product_view,product_view,Desktop,Boston
20281,S00009310,2101.0,20250612,4,8,add_to_cart,add_to_cart,Desktop,Boston
20282,S00009311,,20250612,4,8,visit,visit,Desktop,Miami
20283,S00009311,3233.0,20250612,4,8,product_view,product_view,Desktop,Miami
20284,S00009312,,20250612,4,8,visit,visit,Mobile,Denver
20285,S00009312,,20250612,4,8,product_view,product_view,Mobile,Denver
20286,S00009312,597.0,20250612,4,8,add_to_cart,add_to_cart,Mobile,Denver
20287,S00009312,597.0,20250612,4,8,checkout,checkout,Mobile,Denver
20288,S00009312,597.0,20250612,4,8,purchase,purchase,Mobile,Denver
20289,S00009313,,20250612,4,8,visit,visit,Mobile,Miami
20290,S00009313,484.0,20250612,4,8,product_view,product_view,Mobile,Miami
20291,S00009313,484.0,20250612,4,8,add_to_cart,add_to_cart,Mobile,Miami
20292,S00009314,1822.0,20250612,4,8,visit,visit,Desktop,San Francisco
20293,S00009314,,20250612,4,8,product_view,product_view,Desktop,San Francisco
20294,S00009315,,20250612,5,10,visit,visit,Mobile,Austin
20295,S00009316,2457.0,20250612,5,10,visit,visit,Desktop,San Francisco
20296,S00009316,2457.0,20250612,5,10,product_view,product_view,Desktop,San Francisco
20297,S00009316,2457.0,20250612,5,10,add_to_cart,add_to_cart,Desktop,San Francisco
20298,S00009316,2457.0,20250612,5,10,checkout,checkout,Desktop,San Francisco
20299,S00009316,2457.0,20250612,5,10,purchase,purchase,Desktop,San Francisco
20300,S00009317,1685.0,20250612,5,10,visit,visit,Mobile,Austin
20301,S00009317,1685.0,20250612,5,10,product_view,product_view,Mobile,Austin
20302,S00009318,,20250612,5,10,visit,visit,Mobile,Boston
20303,S00009318,2190.0,20250612,5,10,product_view,product_view,Mobile,Boston
20304,S00009318,2190.0,20250612,5,10,add_to_cart,add_to_cart,Mobile,Boston
20305,S00009319,,20250612,5,10,visit,visit,Desktop,San Francisco
20306,S00009320,1962.0,20250612,6,12,visit,visit,Desktop,Chicago
20307,S00009320,1962.0,20250612,6,12,product_view,product_view,Desktop,Chicago
20308,S00009320,1962.0,20250612,6,12,add_to_cart,add_to_cart,Desktop,Chicago
20309,S00009321,4764.0,20250612,6,12,visit,visit,Mobile,Seattle
20310,S00009321,,20250612,6,12,product_view,product_view,Mobile,Seattle
20311,S00009321,4764.0,20250612,6,12,add_to_cart,add_to_cart,Mobile,Seattle
20312,S00009321,,20250612,6,12,checkout,checkout,Mobile,Seattle
20313,S00009322,,20250612,6,12,visit,visit,Desktop,San Francisco
20314,S00009322,1162.0,20250612,6,12,product_view,product_view,Desktop,San Francisco
20315,S00009323,,20250612,6,12,visit,visit,Desktop,Denver
20316,S00009324,2289.0,20250612,6,12,visit,visit,Desktop,Denver
20317,S00009324,2289.0,20250612,6,12,product_view,product_view,Desktop,Denver
20318,S00009325,,20250612,6,12,visit,visit,Mobile,Atlanta
20319,S00009326,,20250612,6,12,visit,visit,Mobile,Seattle
20320,S00009326,,20250612,6,12,product_view,product_view,Mobile,Seattle
20321,S00009327,,20250613,1,2,visit,visit,Desktop,Seattle
20322,S00009328,,20250613,1,2,visit,visit,Desktop,Denver
20323,S00009329,,20250613,1,2,visit,visit,Mobile,Atlanta
20324,S00009329,,20250613,1,2,product_view,product_view,Mobile,Atlanta
20325,S00009329,4083.0,20250613,1,2,add_to_cart,add_to_cart,Mobile,Atlanta
20326,S00009329,4083.0,20250613,1,2,checkout,checkout,Mobile,Atlanta
20327,S00009330,4117.0,20250613,1,2,visit,visit,Mobile,Dallas
20328,S00009330,,20250613,1,2,product_view,product_view,Mobile,Dallas
20329,S00009331,85.0,20250613,1,2,visit,visit,Desktop,New York
20330,S00009332,,20250613,1,2,visit,visit,Desktop,Seattle
20331,S00009333,1129.0,20250613,1,2,visit,visit,Mobile,Seattle
20332,S00009333,1129.0,20250613,1,2,product_view,product_view,Mobile,Seattle
20333,S00009334,,20250613,1,2,visit,visit,Mobile,Atlanta
20334,S00009334,2091.0,20250613,1,2,product_view,product_view,Mobile,Atlanta
20335,S00009335,,20250613,1,2,visit,visit,Tablet,Atlanta
20336,S00009335,,20250613,1,2,product_view,product_view,Tablet,Atlanta
20337,S00009336,483.0,20250613,1,2,visit,visit,Desktop,Atlanta
20338,S00009337,2080.0,20250613,2,4,visit,visit,Mobile,Atlanta
20339,S00009338,,20250613,2,4,visit,visit,Desktop,Austin
20340,S00009339,3259.0,20250613,2,4,visit,visit,Tablet,Miami
20341,S00009339,3259.0,20250613,2,4,product_view,product_view,Tablet,Miami
20342,S00009339,3259.0,20250613,2,4,add_to_cart,add_to_cart,Tablet,Miami
20343,S00009340,2053.0,20250613,2,4,visit,visit,Desktop,Denver
20344,S00009341,1925.0,20250613,2,4,visit,visit,Desktop,Denver
20345,S00009341,1925.0,20250613,2,4,product_view,product_view,Desktop,Denver
20346,S00009342,,20250613,2,4,visit,visit,Mobile,Miami
20347,S00009342,4309.0,20250613,2,4,product_view,product_view,Mobile,Miami
20348,S00009343,4925.0,20250613,2,4,visit,visit,Mobile,Atlanta
20349,S00009343,,20250613,2,4,product_view,product_view,Mobile,Atlanta
20350,S00009344,3202.0,20250613,2,4,visit,visit,Desktop,Seattle
20351,S00009344,3202.0,20250613,2,4,product_view,product_view,Desktop,Seattle
20352,S00009344,3202.0,20250613,2,4,add_to_cart,add_to_cart,Desktop,Seattle
20353,S00009344,3202.0,20250613,2,4,checkout,checkout,Desktop,Seattle
20354,S00009344,3202.0,20250613,2,4,purchase,purchase,Desktop,Seattle
20355,S00009345,,20250613,2,4,visit,visit,Mobile,San Francisco
20356,S00009345,,20250613,2,4,product_view,product_view,Mobile,San Francisco
20357,S00009346,2068.0,20250613,2,4,visit,visit,Desktop,San Francisco
20358,S00009347,4432.0,20250613,2,4,visit,visit,Tablet,Denver
20359,S00009347,,20250613,2,4,product_view,product_view,Tablet,Denver
20360,S00009347,,20250613,2,4,add_to_cart,add_to_cart,Tablet,Denver
20361,S00009347,4432.0,20250613,2,4,checkout,checkout,Tablet,Denver
20362,S00009347,,20250613,2,4,purchase,purchase,Tablet,Denver
20363,S00009348,772.0,20250613,2,4,visit,visit,Mobile,San Francisco
20364,S00009348,772.0,20250613,2,4,product_view,product_view,Mobile,San Francisco
20365,S00009348,772.0,20250613,2,4,add_to_cart,add_to_cart,Mobile,San Francisco
20366,S00009348,,20250613,2,4,checkout,checkout,Mobile,San Francisco
20367,S00009348,772.0,20250613,2,4,purchase,purchase,Mobile,San Francisco
20368,S00009349,,20250613,2,4,visit,visit,Desktop,Seattle
20369,S00009349,3005.0,20250613,2,4,product_view,product_view,Desktop,Seattle
20370,S00009349,,20250613,2,4,add_to_cart,add_to_cart,Desktop,Seattle
20371,S00009350,4602.0,20250613,2,4,visit,visit,Mobile,Seattle
20372,S00009350,4602.0,20250613,2,4,product_view,product_view,Mobile,Seattle
20373,S00009350,4602.0,20250613,2,4,add_to_cart,add_to_cart,Mobile,Seattle
20374,S00009351,3188.0,20250613,2,4,visit,visit,Mobile,Austin
20375,S00009351,,20250613,2,4,product_view,product_view,Mobile,Austin
20376,S00009352,1481.0,20250613,2,4,visit,visit,Mobile,San Francisco
20377,S00009352,1481.0,20250613,2,4,product_view,product_view,Mobile,San Francisco
20378,S00009353,,20250613,2,4,visit,visit,Desktop,Miami
20379,S00009354,,20250613,2,4,visit,visit,Mobile,Seattle
20380,S00009354,,20250613,2,4,product_view,product_view,Mobile,Seattle
20381,S00009355,2576.0,20250613,2,4,visit,visit,Mobile,Miami
20382,S00009355,,20250613,2,4,product_view,product_view,Mobile,Miami
20383,S00009356,485.0,20250613,2,4,visit,visit,Mobile,Boston
20384,S00009356,,20250613,2,4,product_view,product_view,Mobile,Boston
20385,S00009357,,20250613,3,6,visit,visit,Desktop,Chicago
20386,S00009358,,20250613,3,6,visit,visit,Mobile,Denver
20387,S00009358,,20250613,3,6,product_view,product_view,Mobile,Denver
20388,S00009359,698.0,20250613,3,6,visit,visit,Desktop,Atlanta
20389,S00009359,698.0,20250613,3,6,product_view,product_view,Desktop,Atlanta
20390,S00009359,698.0,20250613,3,6,add_to_cart,add_to_cart,Desktop,Atlanta
20391,S00009360,447.0,20250613,3,6,visit,visit,Desktop,Boston
20392,S00009360,447.0,20250613,3,6,product_view,product_view,Desktop,Boston
20393,S00009360,,20250613,3,6,add_to_cart,add_to_cart,Desktop,Boston
20394,S00009360,447.0,20250613,3,6,checkout,checkout,Desktop,Boston
20395,S00009360,,20250613,3,6,purchase,purchase,Desktop,Boston
20396,S00009361,,20250613,3,6,visit,visit,Desktop,Austin
20397,S00009361,,20250613,3,6,product_view,product_view,Desktop,Austin
20398,S00009362,176.0,20250613,3,6,visit,visit,Mobile,Boston
20399,S00009362,,20250613,3,6,product_view,product_view,Mobile,Boston
20400,S00009363,392.0,20250613,3,6,visit,visit,Desktop,Chicago
20401,S00009363,392.0,20250613,3,6,product_view,product_view,Desktop,Chicago
20402,S00009364,944.0,20250613,3,6,visit,visit,Mobile,Dallas
20403,S00009364,944.0,20250613,3,6,product_view,product_view,Mobile,Dallas
20404,S00009365,1519.0,20250613,3,6,visit,visit,Desktop,Austin
20405,S00009365,1519.0,20250613,3,6,product_view,product_view,Desktop,Austin
20406,S00009366,4700.0,20250613,3,6,visit,visit,Desktop,New York
20407,S00009366,4700.0,20250613,3,6,product_view,product_view,Desktop,New York
20408,S00009366,4700.0,20250613,3,6,add_to_cart,add_to_cart,Desktop,New York
20409,S00009367,4644.0,20250613,4,8,visit,visit,Desktop,Seattle
20410,S00009367,,20250613,4,8,product_view,product_view,Desktop,Seattle
20411,S00009368,3454.0,20250613,4,8,visit,visit,Tablet,Atlanta
20412,S00009368,3454.0,20250613,4,8,product_view,product_view,Tablet,Atlanta
20413,S00009369,3740.0,20250613,4,8,visit,visit,Desktop,Austin
20414,S00009369,3740.0,20250613,4,8,product_view,product_view,Desktop,Austin
20415,S00009370,683.0,20250613,4,8,visit,visit,Tablet,San Francisco
20416,S00009370,683.0,20250613,4,8,product_view,product_view,Tablet,San Francisco
20417,S00009370,683.0,20250613,4,8,add_to_cart,add_to_cart,Tablet,San Francisco
20418,S00009371,,20250613,4,8,visit,visit,Desktop,Chicago
20419,S00009371,3806.0,20250613,4,8,product_view,product_view,Desktop,Chicago
20420,S00009372,4849.0,20250613,4,8,visit,visit,Desktop,New York
20421,S00009372,4849.0,20250613,4,8,product_view,product_view,Desktop,New York
20422,S00009373,,20250613,4,8,visit,visit,Desktop,Austin
20423,S00009373,3858.0,20250613,4,8,product_view,product_view,Desktop,Austin
20424,S00009373,3858.0,20250613,4,8,add_to_cart,add_to_cart,Desktop,Austin
20425,S00009373,,20250613,4,8,checkout,checkout,Desktop,Austin
20426,S00009373,3858.0,20250613,4,8,purchase,purchase,Desktop,Austin
20427,S00009374,,20250613,4,8,visit,visit,Mobile,Chicago
20428,S00009375,,20250613,4,8,visit,visit,Desktop,Denver
20429,S00009376,,20250613,4,8,visit,visit,Mobile,New York
20430,S00009377,,20250613,4,8,visit,visit,Mobile,Boston
20431,S00009377,2783.0,20250613,4,8,product_view,product_view,Mobile,Boston
20432,S00009378,696.0,20250613,4,8,visit,visit,Desktop,Boston
20433,S00009378,,20250613,4,8,product_view,product_view,Desktop,Boston
20434,S00009379,,20250613,4,8,visit,visit,Mobile,Chicago
20435,S00009380,722.0,20250613,4,8,visit,visit,Desktop,Chicago
20436,S00009380,,20250613,4,8,product_view,product_view,Desktop,Chicago
20437,S00009381,3335.0,20250613,4,8,visit,visit,Mobile,Austin
20438,S00009381,,20250613,4,8,product_view,product_view,Mobile,Austin
20439,S00009382,2313.0,20250613,5,10,visit,visit,Mobile,Miami
20440,S00009382,2313.0,20250613,5,10,product_view,product_view,Mobile,Miami
20441,S00009382,,20250613,5,10,add_to_cart,add_to_cart,Mobile,Miami
20442,S00009382,2313.0,20250613,5,10,checkout,checkout,Mobile,Miami
20443,S00009382,2313.0,20250613,5,10,purchase,purchase,Mobile,Miami
20444,S00009383,3417.0,20250613,5,10,visit,visit,Desktop,Miami
20445,S00009383,,20250613,5,10,product_view,product_view,Desktop,Miami
20446,S00009384,,20250613,6,12,visit,visit,Mobile,Atlanta
20447,S00009384,,20250613,6,12,product_view,product_view,Mobile,Atlanta
20448,S00009385,239.0,20250613,6,12,visit,visit,Desktop,Dallas
20449,S00009385,,20250613,6,12,product_view,product_view,Desktop,Dallas
20450,S00009386,,20250613,6,12,visit,visit,Desktop,Denver
20451,S00009386,3059.0,20250613,6,12,product_view,product_view,Desktop,Denver
20452,S00009387,2988.0,20250613,6,12,visit,visit,Mobile,San Francisco
20453,S00009387,,20250613,6,12,product_view,product_view,Mobile,San Francisco
20454,S00009388,2829.0,20250613,6,12,visit,visit,Desktop,Seattle
20455,S00009388,2829.0,20250613,6,12,product_view,product_view,Desktop,Seattle
