order_item_id,order_id,product_id,quantity,unit_price,line_revenue,line_cost
120321,48157,292,1,108.54,108.54,56.52
120322,48157,56,1,80.19,80.19,44.64
120323,48158,720,1,125.37,125.37,94.83
120324,48158,360,2,89.27,178.54,122.78
120325,48158,764,1,49.83,49.83,36.92
120326,48159,396,1,149.68,149.68,77.38
120327,48160,401,1,69.0,69.0,46.76
120328,48160,960,1,49.88,49.88,30.15
120329,48160,462,2,124.86,249.72,173.0
120330,48161,640,1,93.42,93.42,57.92
120331,48161,463,1,54.57,54.57,28.12
120332,48162,647,3,210.15,630.45,479.04
120333,48162,680,2,124.62,249.24,131.44
120334,48163,985,1,86.92,86.92,47.6
120335,48163,163,1,104.83,104.83,55.23
120336,48163,972,1,164.82999999999998,164.83,90.44
120337,48164,465,1,82.61,82.61,42.62
120338,48164,324,1,138.25,138.25,108.05
120339,48165,196,1,141.05,141.05,77.1
120340,48165,240,1,66.08,66.08,35.62
120341,48166,55,1,45.67,45.67,29.09
120342,48167,6,1,140.82999999999998,140.83,109.92
120343,48167,320,1,62.91,62.91,34.08
120344,48167,462,1,124.86,124.86,86.5
120345,48167,423,1,95.25,95.25,67.39
120346,48167,755,1,127.28,127.28,64.85
120347,48168,981,1,142.39,142.39,84.19
120348,48169,652,1,107.58,107.58,63.55
120349,48169,112,1,77.57,77.57,46.28
120350,48170,214,1,150.31,150.31,94.75
120351,48170,696,1,43.46,43.46,24.51
120352,48171,740,1,130.05,130.05,102.85
120353,48171,353,1,86.21000000000001,86.21,53.7
120354,48171,153,1,174.94,174.94,120.74
120355,48172,270,2,51.41,102.82,75.96
120356,48172,792,1,101.0,101.0,80.56
120357,48172,955,1,52.14,52.14,38.18
120358,48172,757,1,84.97999999999999,84.98,58.11
120359,48173,135,1,108.61,108.61,82.32
120360,48174,915,2,128.61,257.22,164.38
120361,48174,917,1,162.24,162.24,114.73
120362,48174,582,1,103.78,103.78,76.49
120363,48175,839,1,65.71000000000001,65.71,46.58
120364,48176,939,1,71.1,71.1,44.48
120365,48176,108,1,97.14,97.14,70.05
120366,48177,854,1,173.33,173.33,119.4
120367,48177,603,2,76.9,153.8,100.38
120368,48177,845,1,144.07999999999998,144.08,78.8
120369,48178,588,1,100.84,100.84,67.32
120370,48178,587,3,88.21,264.63,193.44
120371,48179,573,1,124.66,124.66,79.65
120372,48179,132,1,104.84,104.84,72.21
120373,48179,70,1,73.19,73.19,46.41
120374,48180,408,1,69.83,69.83,55.28
120375,48180,528,1,92.02000000000001,92.02,70.68
120376,48181,681,1,72.03999999999999,72.04,57.11
120377,48181,795,1,111.47999999999999,111.48,76.69
120378,48181,600,1,166.91,166.91,115.48
120379,48182,328,1,179.67,179.67,97.03
120380,48182,675,1,46.31,46.31,27.01
120381,48183,214,1,150.31,150.31,94.75
120382,48184,163,1,104.83,104.83,55.23
120383,48185,874,1,189.51,189.51,106.4
120384,48185,489,1,69.24000000000001,69.24,47.06
120385,48185,821,1,116.61,116.61,61.41
120386,48186,764,2,49.83,99.66,73.84
120387,48186,289,1,162.5,162.5,89.4
120388,48186,617,1,118.47,118.47,81.74
120389,48186,908,1,101.1,101.1,73.43
120390,48187,540,1,114.18,114.18,71.53
120391,48187,758,1,126.11,126.11,73.48
120392,48188,977,1,89.46,89.46,60.31
120393,48188,784,1,88.4,88.4,55.07
120394,48188,688,1,156.99,156.99,88.7
120395,48189,964,1,93.63,93.63,47.13
120396,48189,755,1,127.28,127.28,64.85
120397,48190,328,1,179.67,179.67,97.03
120398,48190,557,1,121.97,121.97,75.23
120399,48190,583,1,134.65,134.65,98.69
120400,48191,990,2,64.89,129.78,85.96
120401,48192,739,1,107.35,107.35,85.25
120402,48192,997,1,172.57,172.57,119.94
120403,48192,968,1,36.989999999999995,36.99,23.86
120404,48193,443,1,65.56,65.56,45.34
120405,48194,310,1,146.47,146.47,92.67
120406,48194,57,2,128.51999999999998,257.04,152.5
120407,48195,753,1,133.1,133.1,81.25
120408,48195,841,1,120.74,120.74,80.03
120409,48195,681,1,72.03999999999999,72.04,57.11
120410,48196,933,1,180.09,180.09,115.2
120411,48197,288,3,95.85,287.55,167.55
120412,48198,170,1,56.24,56.24,42.65
120413,48198,68,1,126.82,126.82,66.46
120414,48198,165,1,115.53,115.53,84.42
120415,48199,200,1,137.65,137.65,86.68
120416,48199,825,2,150.32999999999998,300.66,185.86
120417,48199,365,1,75.21000000000001,75.21,41.7
120418,48200,613,1,68.27000000000001,68.27,38.87
120419,48200,303,1,146.81,146.81,89.61
120420,48201,426,1,74.93,74.93,58.77
120421,48201,36,1,101.78,101.78,61.43
120422,48202,75,1,118.23,118.23,74.35
120423,48202,893,1,76.96000000000001,76.96,53.41
120424,48202,141,2,145.65,291.3,227.22
120425,48203,686,1,93.4,93.4,69.35
120426,48203,171,1,128.89,128.89,94.98
120427,48204,309,1,64.53,64.53,41.55
120428,48204,84,1,79.8,79.8,46.16
120429,48204,663,1,138.8,138.8,106.45
120430,48204,159,2,123.36,246.72,141.04
120431,48205,806,3,101.49,304.47,221.04
120432,48205,943,1,97.0,97.0,68.89
120433,48206,157,1,67.95,67.95,47.49
120434,48206,719,1,164.28,164.28,95.35
120435,48207,232,1,89.52000000000001,89.52,48.1
120436,48207,304,1,115.83,115.83,83.59
120437,48207,122,1,127.01,127.01,75.97
120438,48207,419,1,127.53,127.53,98.22
120439,48207,773,1,83.2,83.2,53.82
120440,48208,355,1,120.95,120.95,74.37
120441,48208,704,1,76.06,76.06,40.56
120442,48209,81,1,72.81,72.81,44.34
120443,48209,852,1,81.44,81.44,54.38
120444,48210,966,1,100.58,100.58,73.2
120445,48210,146,1,105.67,105.67,76.59
120446,48210,155,1,134.79000000000002,134.79,92.96
120447,48211,515,1,125.17,125.17,71.22
120448,48211,840,1,111.24,111.24,72.09
120449,48212,686,1,93.4,93.4,69.35
120450,48212,250,1,106.58,106.58,83.11
120451,48212,694,1,199.4,199.4,157.66
120452,48213,806,1,101.49,101.49,73.68
120453,48213,393,1,119.02,119.02,88.53
120454,48214,697,1,106.55,106.55,68.42
120455,48215,359,1,65.62,65.62,35.26
120456,48215,93,1,87.29,87.29,44.28
120457,48216,297,1,74.88,74.88,44.74
120458,48216,111,1,155.01,155.01,107.03
120459,48217,491,1,143.95,143.95,88.29
120460,48217,174,1,79.63,79.63,52.01
120461,48218,862,1,40.69,40.69,24.67
120462,48218,381,1,46.15,46.15,27.33
120463,48218,440,1,72.11,72.11,41.58
120464,48219,775,1,171.18,171.18,100.79
120465,48220,623,1,199.34,199.34,132.36
120466,48220,864,1,63.18,63.18,45.14
120467,48220,726,1,166.55,166.55,114.58
120468,48221,599,1,166.67000000000002,166.67,95.03
120469,48222,603,1,76.9,76.9,50.19
120470,48223,697,1,106.55,106.55,68.42
120471,48223,810,1,95.36,95.36,62.19
120472,48223,609,1,85.57,85.57,43.39
120473,48224,600,1,166.91,166.91,115.48
120474,48224,608,1,158.97,158.97,85.05
120475,48224,206,1,96.6,96.6,71.36
120476,48224,889,1,72.91,72.91,38.71
120477,48225,539,1,60.14,60.14,32.07
120478,48226,203,1,56.91,56.91,34.88
120479,48226,389,1,256.33000000000004,256.33,161.53
120480,48226,86,2,139.20999999999998,278.42,170.8
120481,48227,525,1,116.2,116.2,91.45
120482,48227,862,1,40.69,40.69,24.67
120483,48227,620,1,55.76,55.76,35.1
120484,48227,620,1,55.76,55.76,35.1
120485,48227,19,1,238.87,238.87,125.91
120486,48228,89,1,63.15,63.15,42.97
120487,48229,366,1,85.76,85.76,55.79
120488,48229,707,1,134.07,134.07,102.64
120489,48229,249,1,163.32,163.32,94.3
120490,48230,392,1,95.38,95.38,52.35
120491,48230,456,1,94.76,94.76,51.85
120492,48230,42,2,68.01,136.02,82.76
120493,48230,810,1,95.36,95.36,62.19
120494,48230,609,1,85.57,85.57,43.39
120495,48230,353,1,86.21000000000001,86.21,53.7
120496,48230,310,1,146.47,146.47,92.67
120497,48230,888,1,113.39,113.39,85.32
120498,48231,734,2,139.11,278.22,186.86
120499,48231,429,1,80.61,80.61,62.64
120500,48231,808,1,153.94,153.94,117.36
120501,48231,526,1,42.59,42.59,31.97
120502,48231,663,1,138.8,138.8,106.45
120503,48232,60,1,134.94,134.94,100.58
120504,48232,540,2,114.18,228.36,143.06
120505,48232,780,1,81.65,81.65,44.25
120506,48233,703,1,56.08,56.08,38.91
120507,48233,361,1,147.07,147.07,82.69
120508,48234,95,1,104.3,104.3,80.6
120509,48234,891,1,188.67,188.67,141.58
120510,48235,842,1,75.03,75.03,52.32
120511,48235,98,1,119.05,119.05,80.08
120512,48236,893,1,76.96000000000001,76.96,53.41
120513,48237,323,1,106.82,106.82,69.38
120514,48238,617,1,118.47,118.47,81.74
120515,48238,803,1,134.18,134.18,91.6
120516,48239,983,1,106.65,106.65,76.05
120517,48240,760,1,113.34,113.34,58.5
120518,48240,97,1,51.55,51.55,32.56
120519,48241,156,1,107.03999999999999,107.04,73.05
120520,48241,708,1,205.4,205.4,123.16
120521,48242,916,1,79.6,79.6,55.39
120522,48242,250,2,106.58,213.16,166.22
120523,48243,942,1,131.65,131.65,78.77
120524,48243,896,1,70.02000000000001,70.02,41.11
120525,48243,468,1,74.14,74.14,53.64
120526,48243,168,1,132.32999999999998,132.33,70.36
120527,48244,399,1,155.45,155.45,110.47
120528,48244,946,1,89.08,89.08,64.27
120529,48244,654,2,85.89,171.78,86.7
120530,48245,805,1,117.3,117.3,92.26
120531,48246,943,1,97.0,97.0,68.89
120532,48247,320,3,62.91,188.73,102.24
120533,48247,947,2,142.74,285.48,169.92
120534,48247,414,1,124.42,124.42,93.89
120535,48248,701,1,83.41,83.41,45.78
120536,48248,364,1,102.85,102.85,64.88
120537,48248,426,1,74.93,74.93,58.77
120538,48249,854,1,173.33,173.33,119.4
120539,48249,422,1,148.49,148.49,78.9
120540,48250,5,1,96.44,96.44,73.26
120541,48250,785,1,107.4,107.4,69.55
120542,48251,400,1,59.69,59.69,42.77
120543,48251,499,1,78.1,78.1,55.69
120544,48252,452,2,66.08,132.16,82.28
120545,48252,119,1,194.05,194.05,129.0
120546,48253,236,1,108.52,108.52,54.61
120547,48253,406,1,93.59,93.59,60.65
120548,48254,732,2,124.72,249.44,148.3
120549,48254,146,2,105.67,211.34,153.18
120550,48254,704,1,76.06,76.06,40.56
120551,48254,338,1,26.47,26.47,19.5
120552,48254,244,1,100.9,100.9,53.65
120553,48254,448,1,100.49,100.49,74.07
120554,48254,922,3,90.83,272.49,215.37
120555,48255,291,1,136.23000000000002,136.23,98.53
120556,48255,423,1,95.25,95.25,67.39
120557,48255,501,1,120.05,120.05,84.57
120558,48255,221,1,141.71,141.71,72.28
120559,48255,388,1,45.94,45.94,36.51
120560,48256,917,3,162.24,486.72,344.19
120561,48257,282,2,88.9,177.8,126.5
120562,48257,379,1,188.53,188.53,126.29
120563,48257,270,1,51.41,51.41,37.98
120564,48258,844,1,72.06,72.06,44.38
120565,48258,213,1,73.77000000000001,73.77,51.63
120566,48258,837,1,172.63,172.63,96.66
120567,48258,534,2,77.6,155.2,81.72
120568,48259,799,1,136.19,136.19,69.42
120569,48259,630,1,108.28,108.28,80.58
120570,48259,49,1,56.760000000000005,56.76,28.76
120571,48259,381,1,46.15,46.15,27.33
120572,48260,820,1,107.4,107.4,53.87
120573,48260,425,3,158.06,474.18,339.93
120574,48260,425,1,158.06,158.06,113.31
120575,48261,328,1,179.67,179.67,97.03
120576,48261,387,1,80.02,80.02,41.45
120577,48262,24,1,62.19,62.19,34.04
120578,48262,151,1,103.74000000000001,103.74,73.04
120579,48262,799,1,136.19,136.19,69.42
120580,48263,731,1,85.92,85.92,54.7
120581,48264,977,1,89.46,89.46,60.31
120582,48264,23,1,189.52,189.52,139.79
120583,48265,336,1,53.879999999999995,53.88,29.17
120584,48266,101,1,131.59,131.59,78.03
120585,48267,240,3,66.08,198.24,106.86
120586,48268,566,1,141.92000000000002,141.92,82.8
120587,48268,746,2,122.39,244.78,154.3
120588,48268,576,1,180.89,180.89,105.6
120589,48269,830,1,115.46,115.46,74.11
120590,48269,993,1,95.03,95.03,56.23
120591,48270,946,1,89.08,89.08,64.27
120592,48270,930,1,216.77,216.77,135.3
120593,48270,952,1,137.20999999999998,137.21,83.32
120594,48271,600,1,166.91,166.91,115.48
120595,48271,619,1,115.04,115.04,67.16
120596,48271,641,1,114.84,114.84,66.4
120597,48271,611,2,80.55,161.1,93.48
120598,48272,796,1,110.95,110.95,87.02
120599,48273,588,1,100.84,100.84,67.32
120600,48273,571,1,47.870000000000005,47.87,35.16
120601,48274,602,1,64.7,64.7,50.08
120602,48274,245,1,102.92,102.92,79.47
120603,48274,890,1,156.0,156.0,100.58
120604,48275,402,1,136.51,136.51,101.48
120605,48275,805,1,117.3,117.3,92.26
120606,48275,480,1,73.26,73.26,49.95
120607,48276,483,1,164.78,164.78,94.61
120608,48276,769,1,123.89,123.89,84.15
120609,48276,970,1,123.04,123.04,68.73
120610,48277,127,1,165.17000000000002,165.17,118.27
120611,48277,642,1,23.71,23.71,17.75
120612,48277,211,1,101.11,101.11,57.19
120613,48278,748,1,134.69,134.69,86.34
120614,48278,414,1,124.42,124.42,93.89
120615,48279,91,2,88.7,177.4,100.88
120616,48279,199,1,103.95,103.95,69.85
120617,48280,215,1,113.63,113.63,69.33
120618,48280,485,2,138.9,277.8,149.34
120619,48280,18,1,111.19,111.19,59.13
120620,48281,153,1,174.94,174.94,120.74
120621,48282,870,2,60.22,120.44,70.5
120622,48282,809,1,125.7,125.7,71.89
120623,48282,353,1,86.21000000000001,86.21,53.7
120624,48282,459,1,61.81,61.81,39.9
120625,48283,904,1,94.64,94.64,57.24
120626,48283,911,1,47.37,47.37,25.28
120627,48284,77,1,145.29000000000002,145.29,83.25
120628,48284,629,1,91.66,91.66,47.59
120629,48285,468,2,74.14,148.28,107.28
120630,48286,756,1,120.3,120.3,61.07
120631,48286,84,1,79.8,79.8,46.16
120632,48287,820,1,107.4,107.4,53.87
120633,48287,300,1,136.5,136.5,84.79
120634,48287,867,1,177.9,177.9,134.49
120635,48287,866,2,213.9,427.8,261.46
120636,48288,460,1,111.51,111.51,68.09
120637,48288,661,1,84.82,84.82,61.33
120638,48289,802,1,190.7,190.7,146.85
120639,48289,424,1,93.72,93.72,54.88
120640,48290,284,1,127.53,127.53,72.11
120641,48290,741,2,87.34,174.68,87.34
120642,48291,894,1,54.29,54.29,33.29
120643,48291,994,1,62.6,62.6,32.98
120644,48291,959,1,86.14,86.14,47.39
120645,48291,213,1,73.77000000000001,73.77,51.63
120646,48292,299,1,99.85,99.85,51.48
120647,48293,494,2,87.43,174.86,92.66
120648,48293,893,1,76.96000000000001,76.96,53.41
120649,48293,252,2,172.37,344.74,212.36
120650,48294,536,1,112.17,112.17,69.34
120651,48294,294,1,62.22,62.22,45.46
120652,48294,689,1,107.57,107.57,79.41
120653,48295,891,1,188.67,188.67,141.58
120654,48295,355,1,120.95,120.95,74.37
120655,48295,559,1,107.72,107.72,67.56
120656,48296,257,1,85.05,85.05,62.61
120657,48296,753,1,133.1,133.1,81.25
120658,48296,701,1,83.41,83.41,45.78
120659,48296,112,1,77.57,77.57,46.28
120660,48296,777,1,136.15,136.15,104.89
120661,48297,888,1,113.39,113.39,85.32
120662,48297,27,1,90.77,90.77,67.39
120663,48297,492,1,191.23,191.23,100.61
120664,48297,486,1,160.54000000000002,160.54,108.97
120665,48298,466,1,146.05,146.05,115.28
120666,48298,893,1,76.96000000000001,76.96,53.41
120667,48298,4,1,178.47,178.47,106.06
120668,48299,19,1,238.87,238.87,125.91
120669,48299,533,1,127.21,127.21,89.49
120670,48299,407,3,121.62,364.86,219.72
120671,48300,925,1,78.25,78.25,47.29
120672,48300,785,1,107.4,107.4,69.55
120673,48301,819,3,80.95,242.85,150.3
120674,48302,297,1,74.88,74.88,44.74
120675,48302,719,1,164.28,164.28,95.35
120676,48302,626,1,198.07,198.07,118.67
120677,48303,240,1,66.08,66.08,35.62
120678,48304,197,1,88.5,88.5,51.09
120679,48305,444,1,76.02,76.02,45.94
120680,48305,741,1,87.34,87.34,43.67
120681,48305,490,1,130.88,130.88,85.57
120682,48306,57,1,128.51999999999998,128.52,76.25
120683,48306,933,1,180.09,180.09,115.2
120684,48307,823,2,89.82,179.64,121.9
120685,48307,503,2,81.09,162.18,119.18
120686,48308,94,1,149.61,149.61,104.29
120687,48308,120,1,51.36,51.36,30.45
120688,48308,825,1,150.32999999999998,150.33,92.93
120689,48308,745,1,42.81,42.81,22.59
120690,48308,230,1,156.41,156.41,119.09
120691,48309,375,2,111.71,223.42,153.26
120692,48309,374,1,122.77,122.77,74.45
120693,48310,522,1,56.47,56.47,44.16
120694,48311,385,1,140.38,140.38,90.17
120695,48311,222,1,134.86,134.86,102.19
120696,48312,522,1,56.47,56.47,44.16
120697,48312,482,1,143.18,143.18,109.02
120698,48313,657,1,108.85,108.85,65.62
120699,48313,489,1,69.24000000000001,69.24,47.06
120700,48313,75,1,118.23,118.23,74.35
120701,48313,532,1,61.21,61.21,41.63
120702,48314,213,1,73.77000000000001,73.77,51.63
120703,48314,773,1,83.2,83.2,53.82
120704,48314,991,1,109.05,109.05,56.1
120705,48314,690,1,149.05,149.05,100.5
120706,48315,753,1,133.1,133.1,81.25
120707,48315,948,2,104.83,209.66,112.28
120708,48315,618,2,57.86,115.72,75.18
120709,48315,115,1,218.07,218.07,172.37
120710,48315,154,2,112.11,224.22,112.7
120711,48316,776,1,102.22,102.22,77.42
120712,48316,204,1,41.72,41.72,23.2
120713,48316,504,1,112.22999999999999,112.23,57.17
120714,48317,336,1,53.879999999999995,53.88,29.17
120715,48317,572,1,71.56,71.56,42.38
120716,48318,105,1,106.14,106.14,59.13
120717,48319,801,1,173.4,173.4,122.72
120718,48320,466,1,146.05,146.05,115.28
120719,48320,670,1,159.37,159.37,112.96
120720,48321,410,1,91.81,91.81,57.52
120721,48321,216,1,95.94,95.94,64.74
120722,48321,381,1,46.15,46.15,27.33
120723,48322,497,1,64.15,64.15,44.84
120724,48322,126,1,89.63,89.63,61.54
120725,48322,234,1,289.28,289.28,155.49
120726,48322,407,1,121.62,121.62,73.24
120727,48323,49,1,56.760000000000005,56.76,28.76
120728,48323,856,1,128.0,128.0,82.86
120729,48323,444,2,76.02,152.04,91.88
120730,48323,810,1,95.36,95.36,62.19
120731,48324,590,1,79.59,79.59,60.19
120732,48324,471,1,69.2,69.2,51.34
120733,48324,119,1,194.05,194.05,129.0
120734,48325,432,2,122.81,245.62,166.6
120735,48325,345,1,134.72,134.72,107.48
120736,48325,406,2,93.59,187.18,121.3
120737,48326,154,1,112.11,112.11,56.35
120738,48326,342,2,165.21,330.42,243.46
120739,48326,900,1,123.27,123.27,83.3
120740,48327,365,1,75.21000000000001,75.21,41.7
120741,48327,988,1,123.14,123.14,85.72
120742,48327,844,1,72.06,72.06,44.38
120743,48328,267,1,106.33,106.33,55.62
120744,48328,38,1,103.98,103.98,70.22
120745,48329,953,1,112.56,112.56,62.87
120746,48329,573,1,124.66,124.66,79.65
120747,48330,927,1,99.39,99.39,69.24
120748,48330,603,1,76.9,76.9,50.19
120749,48330,49,1,56.760000000000005,56.76,28.76
120750,48330,582,1,103.78,103.78,76.49
120751,48330,805,1,117.3,117.3,92.26
120752,48331,742,1,107.12,107.12,71.21
120753,48331,953,1,112.56,112.56,62.87
120754,48331,182,1,60.79,60.79,35.45
120755,48331,377,1,86.19,86.19,54.74
120756,48332,33,1,77.32,77.32,48.61
120757,48332,116,2,154.25,308.5,230.88
120758,48332,505,1,103.95,103.95,54.96
120759,48333,867,1,177.9,177.9,134.49
120760,48334,746,2,122.39,244.78,154.3
120761,48334,436,2,61.34,122.68,79.9
120762,48334,152,1,96.03,96.03,56.61
120763,48334,714,1,99.6,99.6,64.8
120764,48335,352,1,158.58,158.58,115.96
120765,48335,322,2,83.22,166.44,86.46
120766,48335,761,1,182.83,182.83,144.21
120767,48336,525,1,116.2,116.2,91.45
120768,48336,142,1,94.28999999999999,94.29,65.14
120769,48336,907,1,211.75,211.75,120.97
120770,48337,420,1,90.28999999999999,90.29,59.53
120771,48337,853,1,123.18,123.18,65.42
120772,48337,849,1,145.87,145.87,108.7
120773,48338,139,1,135.1,135.1,100.11
120774,48338,144,1,119.43,119.43,82.9
120775,48338,919,1,109.62,109.62,64.11
120776,48339,405,1,57.22,57.22,30.23
120777,48339,415,1,105.85,105.85,73.14
120778,48340,497,1,64.15,64.15,44.84
120779,48340,527,1,181.22,181.22,106.54
120780,48340,672,1,98.53,98.53,50.56
120781,48340,697,1,106.55,106.55,68.42
120782,48340,833,1,197.7,197.7,122.69
120783,48341,925,3,78.25,234.75,141.87
120784,48341,516,1,100.01,100.01,55.19
120785,48341,881,2,158.02,316.04,225.86
120786,48341,836,1,191.0,191.0,115.04
120787,48342,658,1,141.81,141.81,84.75
120788,48342,907,1,211.75,211.75,120.97
120789,48342,480,1,73.26,73.26,49.95
120790,48342,345,1,134.72,134.72,107.48
120791,48343,142,1,94.28999999999999,94.29,65.14
120792,48343,204,1,41.72,41.72,23.2
120793,48343,696,1,43.46,43.46,24.51
120794,48344,180,1,114.23,114.23,64.42
120795,48345,410,1,91.81,91.81,57.52
120796,48345,18,1,111.19,111.19,59.13
120797,48346,978,1,115.58,115.58,88.86
120798,48346,879,1,142.74,142.74,93.68
120799,48347,982,2,42.45,84.9,52.38
120800,48347,907,1,211.75,211.75,120.97
120801,48348,521,1,128.91,128.91,81.02
120802,48348,814,1,42.33,42.33,25.5
120803,48348,903,1,164.26999999999998,164.27,101.83
120804,48349,923,1,189.5,189.5,133.81
120805,48349,701,1,83.41,83.41,45.78
120806,48350,86,1,139.20999999999998,139.21,85.4
120807,48350,387,1,80.02,80.02,41.45
120808,48350,540,1,114.18,114.18,71.53
120809,48350,381,1,46.15,46.15,27.33
120810,48350,639,1,76.05,76.05,46.76
120811,48350,129,1,83.39,83.39,63.36
120812,48351,274,1,90.21000000000001,90.21,67.65
120813,48351,870,1,60.22,60.22,35.25
120814,48351,720,1,125.37,125.37,94.83
120815,48351,113,1,73.53,73.53,49.41
120816,48351,111,3,155.01,465.03,321.09
120817,48351,439,1,76.6,76.6,59.59
120818,48351,485,1,138.9,138.9,74.67
120819,48352,671,1,55.86,55.86,37.52
120820,48352,225,2,84.09,168.18,111.74
120821,48353,624,1,153.72,153.72,90.09
120822,48353,496,1,89.17,89.17,62.13
120823,48354,52,2,95.12,190.24,132.72
120824,48354,665,2,75.03,150.06,94.64
120825,48354,358,1,194.16,194.16,137.59
120826,48355,77,1,145.29000000000002,145.29,83.25
120827,48355,674,2,82.85,165.7,111.84
120828,48355,737,1,133.51,133.51,96.65
120829,48356,150,2,64.44,128.88,98.08
120830,48356,49,1,56.760000000000005,56.76,28.76
120831,48356,8,1,60.27,60.27,35.26
120832,48357,953,1,112.56,112.56,62.87
120833,48357,619,1,115.04,115.04,67.16
120834,48357,446,3,122.96,368.88,248.43
120835,48358,272,1,136.4,136.4,92.73
120836,48359,120,1,51.36,51.36,30.45
120837,48359,244,1,100.9,100.9,53.65
120838,48360,214,1,150.31,150.31,94.75
120839,48360,253,2,201.7,403.4,262.84
120840,48360,32,1,45.91,45.91,23.46
120841,48360,741,1,87.34,87.34,43.67
120842,48361,437,1,127.46,127.46,80.47
120843,48361,934,1,85.2,85.2,56.61
120844,48362,699,2,56.9,113.8,88.68
120845,48363,498,1,124.52,124.52,79.34
120846,48364,782,1,62.82,62.82,49.89
120847,48364,378,1,114.83,114.83,61.22
120848,48364,425,1,158.06,158.06,113.31
120849,48365,834,1,125.05,125.05,82.03
120850,48366,548,1,135.18,135.18,73.75
120851,48366,607,1,145.87,145.87,89.6
120852,48367,307,1,58.69,58.69,42.97
120853,48367,430,2,135.36,270.72,182.04
120854,48367,908,1,101.1,101.1,73.43
120855,48368,495,1,44.71,44.71,28.43
120856,48368,956,1,106.75,106.75,62.0
120857,48368,742,2,107.12,214.24,142.42
120858,48369,141,1,145.65,145.65,113.61
120859,48369,14,1,113.09,113.09,75.27
120860,48369,773,1,83.2,83.2,53.82
120861,48370,370,1,92.57,92.57,47.47
120862,48370,363,1,160.82,160.82,106.78
120863,48370,925,2,78.25,156.5,94.58
120864,48370,431,1,166.79000000000002,166.79,128.69
120865,48370,612,1,97.65,97.65,66.67
120866,48370,905,1,94.31,94.31,63.12
120867,48370,728,1,61.83,61.83,46.42
120868,48371,782,1,62.82,62.82,49.89
120869,48371,806,3,101.49,304.47,221.04
120870,48372,539,1,60.14,60.14,32.07
120871,48372,935,2,217.31,434.62,259.72
120872,48373,662,1,116.01,116.01,72.9
120873,48373,778,1,128.69,128.69,71.72
120874,48374,96,1,79.99000000000001,79.99,44.52
120875,48375,482,1,143.18,143.18,109.02
120876,48375,132,1,104.84,104.84,72.21
120877,48375,501,1,120.05,120.05,84.57
120878,48375,333,1,149.68,149.68,77.44
120879,48376,407,1,121.62,121.62,73.24
120880,48376,753,1,133.1,133.1,81.25
120881,48376,648,1,119.67,119.67,93.75
120882,48377,886,1,126.52,126.52,83.35
120883,48377,392,1,95.38,95.38,52.35
120884,48378,762,1,65.36,65.36,35.82
120885,48378,728,1,61.83,61.83,46.42
120886,48378,457,3,92.0,276.0,218.52
120887,48379,671,1,55.86,55.86,37.52
120888,48380,839,1,65.71000000000001,65.71,46.58
120889,48381,964,1,93.63,93.63,47.13
120890,48381,354,1,142.17000000000002,142.17,78.22
120891,48382,681,1,72.03999999999999,72.04,57.11
120892,48383,365,1,75.21000000000001,75.21,41.7
120893,48383,688,1,156.99,156.99,88.7
120894,48383,203,1,56.91,56.91,34.88
120895,48383,998,1,94.82,94.82,59.99
120896,48384,270,1,51.41,51.41,37.98
120897,48384,229,1,67.94,67.94,39.85
120898,48384,966,1,100.58,100.58,73.2
120899,48384,965,2,97.03999999999999,194.08,130.36
120900,48385,554,1,88.9,88.9,55.18
120901,48385,175,1,76.83,76.83,58.37
120902,48386,617,1,118.47,118.47,81.74
120903,48386,394,1,108.93,108.93,67.0
120904,48386,68,1,126.82,126.82,66.46
120905,48386,284,1,127.53,127.53,72.11
120906,48387,280,1,149.44,149.44,95.46
120907,48387,823,1,89.82,89.82,60.95
120908,48387,257,1,85.05,85.05,62.61
120909,48387,114,1,193.03,193.03,116.2
120910,48388,338,1,26.47,26.47,19.5
120911,48388,453,1,167.04000000000002,167.04,132.23
120912,48388,459,1,61.81,61.81,39.9
120913,48388,107,1,70.72,70.72,38.56
120914,48388,653,1,82.41,82.41,57.14
120915,48388,720,1,125.37,125.37,94.83
120916,48388,530,1,289.68,289.68,220.98
120917,48389,803,1,134.18,134.18,91.6
120918,48390,810,1,95.36,95.36,62.19
120919,48391,989,1,156.45,156.45,94.27
120920,48392,256,1,90.63,90.63,57.28
120921,48392,957,1,141.38,141.38,97.41
120922,48392,683,1,116.86,116.86,64.66
120923,48393,395,1,73.02,73.02,45.27
120924,48393,723,2,60.69,121.38,94.34
120925,48393,537,1,62.09,62.09,40.02
120926,48394,593,1,95.52000000000001,95.52,64.62
120927,48394,652,1,107.58,107.58,63.55
120928,48395,611,1,80.55,80.55,46.74
120929,48395,231,1,69.74000000000001,69.74,47.97
120930,48395,26,1,58.7,58.7,44.87
120931,48396,187,1,67.11,67.11,34.04
120932,48396,189,1,63.13,63.13,32.26
120933,48397,828,1,58.21,58.21,40.53
120934,48397,471,1,69.2,69.2,51.34
120935,48397,702,1,83.52000000000001,83.52,66.59
120936,48397,77,1,145.29000000000002,145.29,83.25
120937,48397,622,1,101.16,101.16,52.47
120938,48397,327,1,65.34,65.34,49.97
120939,48398,888,2,113.39,226.78,170.64
120940,48399,184,2,143.98,287.96,191.14
120941,48399,412,1,64.75,64.75,44.37
